Hotel Name,Rating,Review,sentence,sentiment_score_1,sentiment_score_2,sentiment_score_3,sentiment_score_4,sentiment_score_5,weighted_sentiment,classification_label
"Taj Mahal Tower, Mumbai",5 stars out of 5,"Overall we had a fantastic stay, Mumbai was our last stop of our family trip to India, brilliant way to end a great holiday, Mumbai is one of the nicest, and the best places we visited in India..
The hotel was lovely we had 2 club rooms, in the Palace. My only complaint was that both at breakfast and during the cocktail hour we were kept waiting to enter before we could enjoy the facilities, however the timings were up held so if the cocktail hour was until 8 and you weren't able to enter the club room till late (due to lack of space) they would still stop serving at 8 which I though was a bit unfair, all guests should be accommodated accordingly, same with the breakfast, the sea lounge couldn't accommodate everyone at the busier times so you could be kept waiting outside for up to 20 mins, one of the mornings the buffet was being cleared away before we had even finished (the staff did let us know that this was about to happen but they had already started clearing it at the very same time so we didn't chance to enjoy breakfast properly) they did apologise after I complained. Again I didn't see it fair that after having had to wait (which I didn't mind) but then, that they would not then extend the timings accordingly allowing those guests to enjoy breakfast fully, they were very apologetic about this, I'm not sure if anyone else had complained about this but with all the attention to detail and high quality service I felt these were 2 areas (quite important though) do need looking, apart from this our stay was brilliant... my husband fell ill, they organised a doctor very quickly for us (who was very good).. oh and lastly I have to say how amazing the building tour guide was, unfortunately we cant remember the guys name, but he was fantastic!!So knowledgeable and entertaining!!","my husband fell ill, they organised a doctor very quickly for us (who was very good)",0.1413,0.21,0.2339,0.2248,0.19,3.1121,3g
"Taj Mahal Tower, Mumbai",5 stars out of 5,Excellent. The staff was courteous and attentive. The room was comfortable and clean with a great view  Perhaps replace the shower curtains - a funny thing to see in a hotel of this standard. Your hotel is well located  - for me that is the most important aspect.,The room was comfortable and clean with a great view  Perhaps replace the shower curtains - a funny thing to see in a hotel of this standard,0.0062,0.0188,0.1514,0.5315,0.2921,4.0844,2e_1
"Taj Mahal Tower, Mumbai",5 stars out of 5,"Service was awesome. Across the board. Spa, dining, concierge, staff, facilities. All excellent. Every single staff member, facility, view and service available is designed to be an experience you will not forget / talk about forever - and hold up as a benchmark for other hotels (that won't come close). This is the hotel that I want to bring my future partner/love back too... or if I need to impress business colleagues just as equally! You will not be disappointed. Upgrade to a water view, upgrade to a palace view.. all great.. if you can't - just experience the hotel in all in beauty - whatever room type - they will not treat you differently.... and remember to go outside... the Gateway of India is just outside your door!","Spa, dining, concierge, staff, facilities",0.0135,0.0189,0.1185,0.4053,0.4438,4.247,4i
"Taj Mahal Tower, Mumbai",5 stars out of 5,"Was here for a holiday, then needed to stay for business/work. Internet speed was AWESOME - not slow/no shaving/no limits! Staff were awesome. The attention to detail whether it was room service or laundry or concierge was brilliant. Airport transfers are of ease. I love this hotel - for what i paid per night the service was exceptional!",The attention to detail whether it was room service or laundry or concierge was brilliant,0.0345,0.0579,0.2191,0.4246,0.2639,3.8255,4i
"Taj Mahal Tower, Mumbai",5 stars out of 5,rooms were good and comfortable with  good in house restaurants. however was surprised to see that they wer3 charging for internet service in the room.  Also would have been good if there was WC shower fitted.,Also would have been good if there was WC shower fitted,0.0885,0.2078,0.4206,0.2265,0.0565,2.9549,2e_1
"Taj Mahal Tower, Mumbai",5 stars out of 5,It was nice and relaxing stay.  Staff were very supportive and friendly.  However I was surprised to see that wireless internet was not free and there was no WC shower.  These facilities are now available in almost all hotels.,However I was surprised to see that wireless internet was not free and there was no WC shower,0.1593,0.3641,0.3801,0.0839,0.0125,2.4262,2e_1
"Taj Mahal Tower, Mumbai",5 stars out of 5,Recommend because of history and location.  Concierge most helpful.  Atmosphere cold with no welcoming touches in room.  Not happy to be given a smoking room and staff made little effort to relocate us.,Concierge most helpful,0.006,0.0063,0.0301,0.2121,0.7455,4.6849,4i
"Taj Mahal Tower, Mumbai",5 stars out of 5,"nice quiet surroundings, in room router for wifi although you pay for internet, staff very helpful, great buffet breakfast. wouldn't change much.","nice quiet surroundings, in room router for wifi although you pay for internet, staff very helpful, great buffet breakfast",0.0019,0.0031,0.0429,0.5275,0.4247,4.37,4a
"Taj Mahal Tower, Mumbai",5 stars out of 5,"Fabulous stay with great service from all in the hotel! The only tiny complaint I have will be the tiny shower cap that could not fit any adult! 
Great restaurants by foot include Indigo, Leopold and the hotel Italian and Chinese restaurants!",The only tiny complaint I have will be the tiny shower cap that could not fit any adult,0.041,0.1167,0.3674,0.433,0.0419,3.318,2e_1
"Taj Mahal Tower, Mumbai",5 stars out of 5,"Fantastic hotel, room was large and extremly well furnished. The staff were polite and attentive. he facilities were in th hotel were very good business centre and the pool and gym facilites were very good. Internet charges were quite high for hotel of this stature and should have included in the charges for the room. definatley stay again",he facilities were in th hotel were very good business centre and the pool and gym facilites were very good,0.0184,0.0346,0.1386,0.4226,0.3858,4.1229,6d_1
"Taj Mahal Tower, Mumbai",5 stars out of 5,"When i arrived we were welcome by a welcome flower. The staff there is very helpful and they even escort you to the room and show you the surroundings. In the hotel you are surrounding with the aroma oil and it smells great! The staff is very helpful, they help us to become the translator when we call upon a taxi. It's a good stay and you will feel the different India especially when you look out from the room window. The gateway of India just in front of you! It looked beautiful when sunrise and sunset!","The staff is very helpful, they help us to become the translator when we call upon a taxi",0.002,0.003,0.0378,0.443,0.5142,4.4645,3f
"Taj Mahal Tower, Mumbai",5 stars out of 5,"This luxery hotel was surely that.  The staff could not do enough for you, running back to add breakfast items, negotiating taxi service, or simply saying hello with a smilt.  The Taj is a great place, after a site seeing blitz, to take some time off.  Try the high tea in the Sea Lounge you will not be disappointed.  The only weak point is paying for internet access, that needs to change.","The staff could not do enough for you, running back to add breakfast items, negotiating taxi service, or simply saying hello with a smilt",0.5195,0.3717,0.0946,0.0106,0.0036,1.607,3f
"Taj Mahal Tower, Mumbai",5 stars out of 5,"Highly professional yet friendly service by very personable staff make the ""Taj experience"" all that one hopes for in a legendary hotel.  The details that combine to make this a smooth, pleasant experience include courtesy, clear communication, under-lights in bathroom for easy access in the dark, quality towels and toiletries, quiet, fast elevators and carpeted corridors.
Bed linen was crisp yet dreamy soft, the good desk had a view of the Arabian Sea.","The details that combine to make this a smooth, pleasant experience include courtesy, clear communication, under-lights in bathroom for easy access in the dark, quality towels and toiletries, quiet, fast elevators and carpeted corridors",0.0014,0.0028,0.0568,0.5619,0.3772,4.3106,2g_1
"Taj Mahal Tower, Mumbai",5 stars out of 5,"originally booked a tower room, but upon arrival we were given an upgrade to the palace wing. room was amazing: marble bathroom, comfortable bed with many pillow options, beautiful and calming decor. it was a total paradise and welcome escape from the overwhelming atmosphere that one can be confronted with in india. buffet breakfast was nice. you can also get beef at the restaurants... so spaghetti bolognese was a welcome luxury after 2 weeks of classic indian food.","room was amazing: marble bathroom, comfortable bed with many pillow options, beautiful and calming decor",0.0025,0.0031,0.0207,0.2474,0.7263,4.6921,4e
"Taj Mahal Tower, Mumbai",5 stars out of 5,"The building and rooms are beautiful, like a Palace. Thus the place needs to be renovated. No modern shower, only a bath tub with a shower. The pool area is very loud. The food in the Pool side restaurant poor. The breakfast is a threat for your figure, you get everything you like - they offer a huge variety. The Spa is nice, I had a great massage. Gym is ok, friendly personal trainers are available.
Service is great!","No modern shower, only a bath tub with a shower",0.2025,0.3238,0.3351,0.1092,0.0294,2.4393,2e_1
"Taj Mahal Tower, Mumbai",5 stars out of 5,"The building and rooms are beautiful, like a Palace. Thus the place needs to be renovated. No modern shower, only a bath tub with a shower. The pool area is very loud. The food in the Pool side restaurant poor. The breakfast is a threat for your figure, you get everything you like - they offer a huge variety. The Spa is nice, I had a great massage. Gym is ok, friendly personal trainers are available.
Service is great!","The Spa is nice, I had a great massage",0.0058,0.0102,0.091,0.4539,0.4391,4.3103,6b_1
"Taj Mahal Tower, Mumbai",5 stars out of 5,"The building and rooms are beautiful, like a Palace. Thus the place needs to be renovated. No modern shower, only a bath tub with a shower. The pool area is very loud. The food in the Pool side restaurant poor. The breakfast is a threat for your figure, you get everything you like - they offer a huge variety. The Spa is nice, I had a great massage. Gym is ok, friendly personal trainers are available.
Service is great!","Gym is ok, friendly personal trainers are available",0.0051,0.0237,0.4232,0.4382,0.1098,3.6238,6d_1
"Taj Mahal Tower, Mumbai",5 stars out of 5,"I came down with a terrible stomach bug my first day in Mumbai and the hotel not only looked after my physical health with a superb doctor and immediate delivery of necessary medicine, they also lifted my spirits with small gestures of kindness.  At every instance the staff showed genuine concern that my stay be as pleasant as possible which was especially notable 
as I was confined, due to illness, to the hotel for an entire week.  I can not say enough wonderful things about the depth of dedication to their guests each and every member of the staff projects.   This is the ultimate in 5 star service with a genuine smile.  Thank you to all the gracious people who took such good care of me and to the owners who are clearly dedicated to making the experience of each guest a complete delight.","I came down with a terrible stomach bug my first day in Mumbai and the hotel not only looked after my physical health with a superb doctor and immediate delivery of necessary medicine, they also lifted my spirits with small gestures of kindness",0.6861,0.2311,0.0422,0.018,0.0226,1.4598,3g
"Taj Mahal Tower, Mumbai",5 stars out of 5,"The hotel is amazing comparing to your other generic 5 star hotels.  They offered us a late check out until 3 or a half day rate until 9 pm if you those late flight.  The pool, sauna, steam room and gym were also free to use.  The location is perfect as you can see the gate way to india from your room and walk to the boat the elephant island.  The only gripe is you have to pay for Wifi but thats pretty much the same for other in class.","The pool, sauna, steam room and gym were also free to use",0.0092,0.0155,0.0832,0.4001,0.4921,4.3503,6d_1
"Taj Mahal Tower, Mumbai",5 stars out of 5,"we absolutely loved every minute of our stay at the taj.  all the workers were incredibly helpful and pleasant, especially roop who did the hotel tour and glen at the concierge desk.  everyone did their absolute best to accommodate you and make sure you had a pleasant stay.  we originally had booked a tower room (we didn't realize at the time of booking), when we had shown up to check in they gave us a free upgrade.  this kind of thing never happens to my wife and i, so we were perplexed, but incredibly excited.  needless to say, i recommend this hotel and would definitely stay here again in the future.","all the workers were incredibly helpful and pleasant, especially roop who did the hotel tour and glen at the concierge desk",0.0107,0.0139,0.0533,0.3358,0.5863,4.473,4i
"Taj Mahal Tower, Mumbai",5 stars out of 5,"since it was not the first time that i was a guest in the taj mahal hotel mumbai, i new, what i am going to expect. it is so far the best hotel i have visited ever. ther is realy nothing to complain. the only thing maybe is, that the spa area should get renovated.","the only thing maybe is, that the spa area should get renovated",0.0557,0.1309,0.3656,0.3775,0.0703,3.2758,6b_1
"Taj Mahal Tower, Mumbai",5 stars out of 5,"We stayed in the tower and had great views over the Gateway, people to one side and the boats to the other. The service was exceptional. The room was okay, nothing fantastic. I'd expect more for just shy of 200GBP. Dinner at the Masala Kraft restaurant was nice, but overpriced. The swimming pool and spa are lovely.",The swimming pool and spa are lovely,0.0052,0.0077,0.0752,0.4009,0.5109,4.4047,6b_1
"Taj Mahal Tower, Mumbai",5 stars out of 5,"I transferred to the Raj hotel from another 5 star Mumbai hotel following a recommendation from one of my suppliers.

Probably the best decision of my trip to Mumbai.

The one and only criticism I have is that the bathrooms in the Tower rooms are somewhat dated and lack a separate shower.",The one and only criticism I have is that the bathrooms in the Tower rooms are somewhat dated and lack a separate shower,0.0164,0.0794,0.3829,0.4755,0.0458,3.4549,2e_1
"Taj Mahal Tower, Mumbai",5 stars out of 5,"Very efficient staff who do everything possible to make their guests comfortable.

Being extremely critical the only negative point is that the rooms  in the Tower Wing are quite small for a hotel of this calibre and, space permitting, it would be good to have a separate shower cubicle.","Being extremely critical the only negative point is that the rooms  in the Tower Wing are quite small for a hotel of this calibre and, space permitting, it would be good to have a separate shower cubicle",0.0216,0.1414,0.3564,0.4534,0.0273,3.3233,2e_1
"Taj Mahal Tower, Mumbai",5 stars out of 5,"Upon arrival we received an upgrade to the Palace section & were guided to that reception area. Check-in was done in a second without the usual delays & filling out forms & the bags brought up instantly. We were welcomed in the traditional manner. 

The hotel is an oasis of quiet luxury in the hot & noisy maelstrom that is Bombay.",The hotel is an oasis of quiet luxury in the hot & noisy maelstrom that is Bombay,0.0362,0.0681,0.1921,0.3599,0.3437,3.9067,6e
"Taj Mahal Tower, Mumbai",5 stars out of 5,"This was by far the best hotel that we have ever stayed at. THe service was outstandig and the attention to detail was really amazing. On our first morning, when the newspaper was delivered to the room, the front page of the Syndey MOrning Herald was also delivered (to keep us in touch with news back home). Concierge services were excellent- nothing was too hard, or to difficult! Shops in the lobby were great as well. THe view from the room was perfect and the bed was so comfortable, but the breakfast in the Sea Lounge was the best part- the best tea I have ever had with the absolute best service!","Concierge services were excellent- nothing was too hard, or to difficult",0.0069,0.0095,0.0567,0.3021,0.6248,4.5284,4i
"Taj Mahal Tower, Mumbai",5 stars out of 5,"we chose to stay in this hotel because:
- my indian friends said it's the hotel in mumbai
- it was featured in mi4 (note that the movie only showcased the ballroom and the suite floor... when u stay in this hotel, will u be going to the ballroom or the suite floor?)

why i won't stay in this hotel again:
- the staff is always hungry for tips. i'm not sure if it's because tom cruise tipped all the staff $ bills each or it's just the general attitude in mumbai... my friend and i was carrying 2 small luggage, a staff offered to bring them up to our room and we didn't have small change to tip him so we smiled ""thank you."" he just stayed there waiting... staring at us with an odd grin. we said ""thank you"" again but he dind't leave. so we ended up giving him $5-> my indian friend said a tip of $1-2 is the norm for hotel staff... and this happened again to us when we were leaving the hotel. 
- the front desk is unfriendly and a little unprofessional. we requested for room on higher floor, quieter, facing the ocean. she didn't even tell us what room she gave us and smiled ""here's you key, your room is ready."" when we went up we realized, she gave us room on 4th floor, facing the main town, which is full of honking noise until 1am... we were too tired to argue as we checkin in at 1030pm.

why we might return to this hotel:
- best location in mumbai... unless there'll be a new hotel built in the area soon! i hope this happens! plenty of amazing restaurants walkable from the hotel... and it's relatively safe because there is a college nearby~",""" when we went up we realized, she gave us room on 4th floor, facing the main town, which is full of honking noise until 1am",0.2752,0.312,0.1845,0.1362,0.0921,2.458,4a
"Taj Mahal Tower, Mumbai",5 stars out of 5,"I stayed here just two days,  but it was an unforgettable experience.   The hotel staff are extremely helpful and always trying to address the needs of the customer. 

I had a room overlooking the India Gate which was a rewarding experience.   

The hotel also several wonderful restaurants including international,  Indian, and Chinese cuisines.   All of them were magnificent.  

The Spa was best I have ever experienced in India.",The Spa was best I have ever experienced in India,0.0059,0.0067,0.0334,0.206,0.7479,4.6833,6b_1
"Taj Mahal Tower, Mumbai",5 stars out of 5,"NB This review is for VIVANTA By TAJ MALABAAR

Check in procedure is prompt and relaxed, individual attention seated within the lobby area.
The rooms had sea views and are clean with everything you need. Bathrooms had great electronic blinds!
There are various activities -  there is a boat trip every day at 5pm to see great sunsets by chinese fishing nets, traditional indian dance and great ayurvedic spa treatments.
The staff go out of their way to help.
As with most Indian hotels the wine is really expensive and Indian wine not always very good. Sula is the best if you want to try it.","There are various activities -  there is a boat trip every day at 5pm to see great sunsets by chinese fishing nets, traditional indian dance and great ayurvedic spa treatments",0.0124,0.025,0.1389,0.4874,0.3363,4.1101,6b_1
"Taj Mahal Tower, Mumbai",5 stars out of 5,"upon arrival service was second to none. offered incredibly early check-in and very late check out. checked things like air miles cards to ensure i could claim points. 
upgraded to superior room, although i must admit a real disapointment. stayed in the tower rooms, the room was standard 5 star affair and not something to remember, no seperate shower - very small space. felt old and certainly will consider paying a lot more for the palace rooms. outside the room the hotel was an incredible experience. excellent service throughout, the pool area was beautiful and peaceful. breakfast was ok. looking forward to taking a palace room next time.","stayed in the tower rooms, the room was standard 5 star affair and not something to remember, no seperate shower - very small space",0.1517,0.2931,0.3441,0.1669,0.0441,2.6586,2e_1
"Taj Mahal Tower, Mumbai",5 stars out of 5,"we had some initial trepidation about staying at the taj mahal palace after the incident in 2008.  however, the charm of the place and the fantastic service at all levels of the hotel just won us over the moment we checked in.  there are also abundant f&b choices in and around the hotel.  being sited next to the historical gateway to india puts us close to the hustle abd bustle of the city but yet we are safely ensconced in the peace and quiet of the hotel.",being sited next to the historical gateway to india puts us close to the hustle abd bustle of the city but yet we are safely ensconced in the peace and quiet of the hotel,0.0126,0.038,0.2106,0.4924,0.2463,3.9217,6e
"Taj Mahal Tower, Mumbai",5 stars out of 5,"This building stands out in Apollo Bandar, a massive palace on the waterfront. The service was exceptional except for one very annoying point: when I checked in for my two night stay, I asked to have a late check out on the last day. The concierge said somebody would call me about it. No call the first day. The second day I rang the front desk and asked again. They said I'd get a call, again no call. The day of my checkout I called to ask, they said they'd get back to me. They rang back - half an hour before check out time, to say it would not be possible! Very inconvenient that they did not let me know earlier. Other than that, great place to stay!

Wait, one more thing - the mediterranean rooftop restaurant is terrible. Vastly overpriced and average food - although I had just been in Beirut... try some of the restaurants in the apollo bandar area instead, many great ones to choose from",The concierge said somebody would call me about it,0.2734,0.2395,0.2422,0.1447,0.1003,2.559,4i
"Taj Mahal Tower, Mumbai",5 stars out of 5,"housed in a 1903 building with a modern tower extension, our room was a mix of old-world charm andv indian elegance. the public areas reflect moorish, oriental, indian and florentine influences with vaulted ceilings, hand-woven carpets and crystal chandeliers.

there's a pool and fantastic spa and if you stay in one of the suites you get breakfast, happy hour cocktails and a bed time brandy for free.
 
the x-factor is that there are eight restaurants serving a wide range of cuisines, including eastern mediterranean at the rooftop souk and japanese at wasabi by morimoto.","there's a pool and fantastic spa and if you stay in one of the suites you get breakfast, happy hour cocktails and a bed time brandy for free",0.0097,0.0104,0.044,0.2779,0.658,4.5642,6b_1
"Taj Mahal Tower, Mumbai",5 stars out of 5,i was only able to stay for one night but i was very impressed by  the service. i enjoyed the use of the spa and the pool as well as the bar and restaurant areas. every member of staff was welcoming and helpful. a fantastic stay,i enjoyed the use of the spa and the pool as well as the bar and restaurant areas,0.0023,0.0057,0.1024,0.6172,0.2724,4.1515,6b_1
"Taj Mahal Tower, Mumbai",5 stars out of 5,"Complete mess at the hotel entrance.  No parking facilities. Rooms out dated, need renovation. Prices totaly over standart. Who is not on buisseness in Mumbai should avoid going to this city. Never again.",No parking facilities,0.388,0.2699,0.2195,0.0798,0.0429,2.1197,4j
"Taj Mahal Tower, Mumbai",5 stars out of 5,"Wonderful 5* beautiful hotel. A palace in every sense of the word. I was upgraded from a tower room to a palace room which was a bonus. Checkin was a dream with special Indian welcome ceremony. I have never seen so much granite in the bathroom. Sadly I was a solo traveller but i'm sure we could have fitted 10 people in the huge and ornate shower room!
Downside - although I got a very good room rate with Agoda drink and food charges in the hotel are astronomical - 500 rupees for a cup of tea or coffee! I also felt very guilty being in such luxury when millions live in the poverty and squallor of the Mumbai slums!",Sadly I was a solo traveller but i'm sure we could have fitted 10 people in the huge and ornate shower room,0.1302,0.4012,0.3846,0.0728,0.0113,2.4337,2e_1
"Taj Mahal Tower, Mumbai",5 stars out of 5,"check in was very professional. security measured were a bit of a nuincance. room was spacious and clean, a bit damp though.
staff were pleasant and helpful. location was convenient but over-rated. breakfast was very good and refreshing. gym was excellent. foyer was beautiful and comfortable. will revisit.",gym was excellent,0.0091,0.0082,0.0389,0.2217,0.7221,4.6395,6d_1
"Taj Mahal Tower, Mumbai",5 stars out of 5,"Nuestra estancia fue muy buena, absoluto confort, lo único q nos extraño q en semejante hotel cobren el servicio de internet aparte, lo que tendría q estar incluido. Fuera de eso el hotel es lujoso y el servicio excelente , volveríamos a alojarnos allí nuevamente sin duda, la piscina y el spa también nos gustó mucho y lo aprovechamos bien","Fuera de eso el hotel es lujoso y el servicio excelente , volveríamos a alojarnos allí nuevamente sin duda, la piscina y el spa también nos gustó mucho y lo aprovechamos bien",0.0028,0.0054,0.0616,0.3806,0.5496,4.4688,6b_1
"Taj Mahal Tower, Mumbai",5 stars out of 5,"Estancia muy agradable en un Hotel de lujo, situado junto a la puerta de la India ( Gateway of India ) y muy cerca de Marine Drive, también conocida como el Collar de la Reina.Bonito paseo hacia Kala Ghoda, donde se pueden visitar la Rajabai Clock Tower, la High Court, la David Sassoon Library, el Elphinstone College asi como el museo Principe de Gales.Excelente servicio y con gran amabilidad. Muy buena piscina, buen spa y gimnasio. Excelentes restaurantes con mucha calidad y un buenísimo Desayuno Buffet.","Muy buena piscina, buen spa y gimnasio",0.0031,0.0028,0.0218,0.2797,0.6926,4.6561,6b_1
"Taj Mahal Tower, Mumbai",5 stars out of 5,"un havre de paix dans la folie de Mumbai, 
j ai adore les restaurants et l hôtel as un très bon service. 
j ai ete légèrement déçue par le spa.",j ai ete légèrement déçue par le spa,0.0949,0.3894,0.4271,0.0747,0.014,2.5235,6b_1
"Taj Mahal Tower, Mumbai",5 stars out of 5,"L'arrivo in India è sicuramente scioccante ma una volta arrivati al Taj Mahal Palace ci si si rende conto che ci si può anche rilassare. L'albergo è molto bello ed elegante, si viene subito accolti in un ambiente caldo e raffinato con un intenso profumo di fiori disposti con decorazioni all'entrata,   la camera con vista sul mare è un pò piccola ma piscina spa e ristoranti sono eccellenti.","L'albergo è molto bello ed elegante, si viene subito accolti in un ambiente caldo e raffinato con un intenso profumo di fiori disposti con decorazioni all'entrata,   la camera con vista sul mare è un pò piccola ma piscina spa e ristoranti sono eccellenti",0.0011,0.0023,0.0283,0.4242,0.5441,4.5079,6b_1
