city,hotel,rating,review,review_date,review_day,review_month,review_year
Bangkok,U Sathorn Bangkok,5 stars out of 5,"Highly recommended. Relaxing resort, excellent service and delicious food (breakfast at Jaime & lunch/high tea/dinner at The Library). Location is not that bad, only takes around 15 mins to Central World by taxi or grab. Less than 2 minutes walk to nearly 7-11 and 4 minutes to small local restaurant (i.e pork leg rice/noodle soup) If you are shopaholic, dont stay here. it's a place where u dont want to go out once check in. I stay here for 3 nights. The only bad thing is the air con outlet in room is facing directly to the bed (i.e. directly to your face when sleeping) we need to sleep the other way round...haha!","October 24, 2022",24,October,2022
Bangkok,U Sathorn Bangkok,5 stars out of 5,"we are group of 4,booked 2 rooms ahead and paid.
On checkin, only 1 room available after 8 pm, the other after 11 pm ! Policy that customers can stay for exactly 24 hours.
Not for us as we booked flight the next day. Hotel did not notify us of the above","September 09, 2022",9,September,2022
Bangkok,U Sathorn Bangkok,5 stars out of 5,the restaurant for breakfast the ladies staff attitude is not kind at all .,"October 17, 2022",17,October,2022
Bangkok,U Sathorn Bangkok,5 stars out of 5,"The room is very clean and comfortable. If you want to escape from the city and take a rest for a moment, it is best place to stay. Even you can go to the mall about 15 to 20 mins without traffic jam by grab. However, traffic jam in Bangkok is a big problem in the evening time!!","September 01, 2022",1,September,2022
Bangkok,U Sathorn Bangkok,5 stars out of 5,"Spacious &  well-designed room with a very comfortable king size bed. Most importantly, it has a good-sized balcony (a rarity in Bangkok hotels) to hang out at. The breakfast buffet is something to look forward to.  Eggs are ordered separately & made to your liking.","September 02, 2022",2,September,2022
Bangkok,U Sathorn Bangkok,5 stars out of 5,"I stayed June 28, 2019.
It was Far from sightseeing point so we took a taxi all the time.
Except that it was great memory while I was in U Sathorn Bankok.","September 01, 2022",1,September,2022
Bangkok,U Sathorn Bangkok,5 stars out of 5,"Whenever we can and whenever we visit Bangkok, we will stay at U Sathorn. We enjoy the quietness and peaceful feeling, especially it's only a small 15 min walk from MRT Lumpuni station. Hotel also provide shuttle service every hour as well. We love the spacious room and the lovely swimming pool. 
Breakfast is the best that we have in Bangkok and offer a good variety.
Overall, excellent experience.","September 02, 2022",2,September,2022
Bangkok,U Sathorn Bangkok,5 stars out of 5,"Have stayed here on many occasions, with a bunch of friends and once with my girlfriend.  Always good service from the friendly staff.  Food is great, especially the breakfast.  Rooms are clean, and the new amenities in the room are a great addition.  Free mini bar too, that gets restocked every day.

Fantastic pool too!","September 01, 2022",1,September,2022
Bangkok,U Sathorn Bangkok,5 stars out of 5,Room is clean and staff are nice.,"September 02, 2022",2,September,2022
Bangkok,U Sathorn Bangkok,5 stars out of 5,"It was clean, but not immaculate. At that price, I expect immaculate.","August 29, 2022",29,August,2022
Bangkok,U Sathorn Bangkok,5 stars out of 5,Can take comfortable rest here!,"August 30, 2022",30,August,2022
Bangkok,U Sathorn Bangkok,5 stars out of 5,"Nice poor, excellent breakfast, comfortable bedroom. We had a great time there.","August 28, 2022",28,August,2022
Bangkok,U Sathorn Bangkok,5 stars out of 5,"I'd like to preface by saying the staff here are excellent. However the cleanliness in the rooms were very lacking. There was a spit mark on a picture left uncleaned. The bed has dust mites and my partner and I woke up covered in bug bites. We had booked a suite but the fridge was not working, neither were the telephones.","August 29, 2022",29,August,2022
Bangkok,U Sathorn Bangkok,5 stars out of 5,"The resort was really great and the staff was keen and dedicated. Special thanks to Lena who was a trainee there.
The resort is very nice, nice swimming pool and very calm. Very good concept of 24 hours stay.
Amazing breakfast with a la carte menu (eggs in any way you could imagine).","August 18, 2022",18,August,2022
Bangkok,U Sathorn Bangkok,5 stars out of 5,"All of the Service is very comfortable. It can be used 24hour check-in service!! For next trip, I will stay here too!","August 25, 2022",25,August,2022
Bangkok,U Sathorn Bangkok,5 stars out of 5,"booked superior room on 24 sep. arrived hotel at 5pm, however front desk staff informed me that the room was still used by the previous customer and could not be ready before 7pm (however, we did indicate in agoda that we will arrive between 4-5pm), and then front desk staff told us to upgrade to deluxe room but with additional 500 baht charge, so that we can check in immediately. We did not pay eventually because it is the hotel 's problem for not offering us a room on time, how come the burden is on the customer","August 05, 2022",5,August,2022
Bangkok,U Sathorn Bangkok,5 stars out of 5,EVERYTHING IN HERE WAS GREAT! LOVE THIS HOTEL :),"August 08, 2022",8,August,2022
Bangkok,U Sathorn Bangkok,5 stars out of 5,"Beautiful hotel, fantastic staff, and the breakfast is beyond amazing.","August 03, 2022",3,August,2022
Bangkok,U Sathorn Bangkok,5 stars out of 5,"The first impression of the lobby is quite nice. The staffs are friendly and let us pick the soap and tea we want. then after that we were taken to the side building room. 
I am disappointed because (1)  no view outside the window. Just two chairs facing fence (2) the tile floor is broken in several places and the furniture somehow aren't not in good maintenance state.  (3) 24 HR check-in check-out might be good, but you can hear the noise from the hallway all the time (4) the shuttle tuk tuk only operated 1 time every hour. despite you are checking out and with big luggage, you still cannot use it. 
I have good experience with the other hotel in the group which is also 24 hour checkin checkout. But not this time.","August 04, 2022",4,August,2022
Bangkok,U Sathorn Bangkok,5 stars out of 5,"Hotel outside area (pool, garden) is perfect. Big enough and really well exposed. Breakfast is perfect . All Chinese, western and American food you can expect in your dreaming breakfast. I strongly recommend this place . Probably one of the best I have been in Asia since a while.","July 13, 2022",13,July,2022
Bangkok,U Sathorn Bangkok,5 stars out of 5,"이틀 숙박하는데 비누도 한 개.
사람은 두명인데...
청소 버튼도 고장나서 이틀 숙박인데 청소 안 해 놓았어요. 전화했더니 불친절...
씻고있는데 문 열라고 함.
씻고있다 지금 안되니 10분있다 와달라하니
한숨...........되게 불편했어요ㅠㅜ","July 14, 2022",14,July,2022
Bangkok,U Sathorn Bangkok,5 stars out of 5,"However room keeping staff and cleaning and cannot meet 5 star standard,, no soap and tea bags were given, things didn’t fill
Up and towel haven’t changed after room make up, was something else in the fridge when we check in, in room facilities I would rate 4 stars only.
For breakfast, the kitchen can provide Thai style noodles and different kind of eggs, however no signage was given and staff haven’t mention about it

Great that can keep breakfast for one day and can eat at the pool or In the room, also room rate at 24-hour basis","July 13, 2022",13,July,2022
Bangkok,U Sathorn Bangkok,5 stars out of 5,"We found the hotel is like an oasis within Bangkok with the top of the class services provided. The staffs are very friendly and helpful, as most of them can communicate fluently in English.  The location of the hotel is not close to MTR/BTS stations, but free shuttle bus service has been provided every hour to the Lumphini BTS station. We were lucky to have tried the lunch prepared by Michelin chef Jean-Michel Lorain, I must say, every dishes were full of surprise and we love them. The breakfast provided is awesome, with a large variety of food with great quality. The room was clean and tidy, and the facility overall look pretty new. Overall, it's a very relaxing and enjoyable experience.","July 14, 2022",14,July,2022
Bangkok,U Sathorn Bangkok,5 stars out of 5,"Very quick check in.. Large veru quiet room, very friendly staff.. 
Excellent cocktails at Library restaurant. Great breakfast.
One star Michelin restaurant J aime offering excellent level of french cuisine, top service and cosy atmosphere
Highly recommended","July 13, 2022",13,July,2022
Bangkok,U Sathorn Bangkok,5 stars out of 5,"เข้าเชคอิน 16.00 น. แต่ห้องไม่เรียบร้อย ต้องรอที่ล้อบบี้ ซึ่งอากาศร้อน ประมาณ30-40 นาที 
Welcome drink ก็ไม่มี 
ห้องsuperior ไม่ควรพักอย่างยิ่งเพราะอยู่ชั้น1และไม่มีวิวใดๆ ทำให้อึดอัดมาก
เจ้าหน้าที่ไม่แจ้งเรื่องการ log in wifi
ทีวีเสียงเบา และไม่คมชัด
เตียงใหญ่ แบบเอาสองเตียงเล็กมาต่อกันทำให้มีร่องตรงกลาง ทำให้นอนไม่สบายมาก","July 14, 2022",14,July,2022
Bangkok,U Sathorn Bangkok,5 stars out of 5,"My father n mum stayed in the suite room . Room was spacious and clean with 2 big balconies facing pool .   Breakfast was great ! With wide range of food . Knowing that it was my mum birthday , they even gave us a cake upon check in . Thank you so much . I will definately be back . 👍👍👍","July 03, 2022",3,July,2022
Bangkok,U Sathorn Bangkok,5 stars out of 5,This hotel will be my top pick when ever I come to Bangkok. Wonderful property . Calm and Serene . The Staff are friendly with excellent attention to detail. Delightful stay,"July 03, 2022",3,July,2022
Bangkok,U Sathorn Bangkok,5 stars out of 5,"Breakfast is good and well spread. Staff name Mr Nice who serve us during breakfast very approachable and patiently intro us breakfast manual. 

Location is away from shopping belt and train station. Free transport is available hourly both way from hotel to train station.  Overall,  nice hotel to stay","July 02, 2022",2,July,2022
Bangkok,U Sathorn Bangkok,5 stars out of 5,so nice service. and so beautiful.but location is not good.,"July 03, 2022",3,July,2022
Bangkok,U Sathorn Bangkok,5 stars out of 5,bad service of hotel reception staff,"June 14, 2022",14,June,2022
Bangkok,U Sathorn Bangkok,5 stars out of 5,"We were impressed by the facilities eapecially the pool. Breakfast was amazing , probably the best hotel breakfast i have ever had(even offer poolside breakfast!) 
Staff were extremely friendly and helpful. Overall we enjoyed our stay at U Sathorn, will definitely come back next time!","June 30, 2022",30,June,2022
Bangkok,U Sathorn Bangkok,5 stars out of 5,"My favorite hotel in BKK. Everything is nice and super clean. Breakfast is EPIC. The only negative thing is this place is full of families with kids. They could be super loud, scream and shout by the pool and their parents do nothing. It's really irritating when you just only want to chill and relax by the pool.","June 08, 2022",8,June,2022
Bangkok,U Sathorn Bangkok,5 stars out of 5,"went with my wife and my two years old sun. The Hotel is lovley. the most amazing thing is that you dont see any tall buildings surrounding U Sathorn, so, for a while,  you forget you are in a big city as bangkok.","June 10, 2022",10,June,2022
Bangkok,U Sathorn Bangkok,5 stars out of 5,It was my first stay at U Saturn - very clean room nice with outsitting terrace face the pool - I would book again -  we will come back soon - best Nichael,"May 27, 2022",27,May,2022
Bangkok,U Sathorn Bangkok,5 stars out of 5,"This is a great hotel with excellent outdoor environment and an amazing pool. The anywhere anytime breakfast option is fantastic!

The room is clean and with a big balcony.  Location is not the best but with this high quality facilities and environment this is a very good compromise.  Also with uber now getting to siam and chitlom is very easy with a 10mins ride.

Highly recommend to couples or families.  Price is reasonable too. I will definitely come back again to this hotel.","May 24, 2022",24,May,2022
Bangkok,U Sathorn Bangkok,5 stars out of 5,gym facility need to be improved....,"May 02, 2022",2,May,2022
Bangkok,U Sathorn Bangkok,5 stars out of 5,"The hotel was awesome, like a little villa. Clean, nice and spacious. It’s further away from the usual shopping belt but quiet and peaceful. Good for a getaway.","May 03, 2022",3,May,2022
Bangkok,U Sathorn Bangkok,5 stars out of 5,Everything is perfect !!!!!!!!!!!!!!!,"April 27, 2022",27,April,2022
Bangkok,U Sathorn Bangkok,5 stars out of 5,could be better served and better food,"April 28, 2022",28,April,2022
Bangkok,U Sathorn Bangkok,5 stars out of 5,A very pleasant stay overall.,"April 22, 2022",22,April,2022
Bangkok,U Sathorn Bangkok,5 stars out of 5,i didnt book this. Refund me!,"April 28, 2022",28,April,2022
Bangkok,U Sathorn Bangkok,5 stars out of 5,:),"April 11, 2022",11,April,2022
Bangkok,U Sathorn Bangkok,5 stars out of 5,"It is my second time to stay here. The room is comfortable, but the service is room for improvement","April 20, 2022",20,April,2022
Bangkok,U Sathorn Bangkok,5 stars out of 5,Very nice hotel with good French restaurant.,"March 07, 2022",7,March,2022
Bangkok,U Sathorn Bangkok,5 stars out of 5,If you have any business in BKK is would be great to meeting here.,"March 09, 2022",9,March,2022
Bangkok,U Sathorn Bangkok,5 stars out of 5,"I love this hotel so much!

you can use your room 24 hr. Breakfast is fantastic.","February 23, 2022",23,February,2022
Bangkok,U Sathorn Bangkok,5 stars out of 5,"power recommendation! good pool, perfect food & room condition!
but location is not good.","February 24, 2022",24,February,2022
Bangkok,U Sathorn Bangkok,5 stars out of 5,"This hotel provide you with the flexible time to stay with them. No matter when you arrive in, you can stay here for total of 24 hours. The style of the room is classic. The bath room, dressing room, living room, even the small bar is also provided. The swimming pool for kids is especially good for baby and young kids.","February 07, 2022",7,February,2022
Bangkok,U Sathorn Bangkok,5 stars out of 5,"Food portions tiny and expensive - service slow 
Our air conditioning system in our bedroom blew straight onto us making us both sick - it was boiling hot with it off and totally unajustable when on in terms of strength 
We won't be back","February 09, 2022",9,February,2022
Bangkok,U Sathorn Bangkok,5 stars out of 5,Perfect place to relax in this mist busy and noisy city. Staff is really great. Food is good. Gym is ok. Pool is amazing.,"September 24, 2021",24,September,2021
Bangkok,U Sathorn Bangkok,5 stars out of 5,Love it!,"September 28, 2021",28,September,2021
Bangkok,U Sathorn Bangkok,5 stars out of 5,"Nice room, quiet location but transport available to visit the city. Very good breakfast part buffet and part cooked to order. It was perfect for a 1 night stay on arrival from the airport before travelling south.","September 09, 2021",9,September,2021
Bangkok,U Sathorn Bangkok,5 stars out of 5,"Close to Bangkok center but feels like beach resort hotel.
Can repeat, also nice breakfast.","September 10, 2021",10,September,2021
Bangkok,U Sathorn Bangkok,5 stars out of 5,Good,"March 07, 2021",7,March,2021
Bangkok,U Sathorn Bangkok,5 stars out of 5,great escape from the skyscapers and indulge in slow and layback lifestyle.,"March 09, 2021",9,March,2021
Bangkok,U Sathorn Bangkok,5 stars out of 5,Overall a nice stay. location is not that convenient though. more suitable for enjoying inside hotel.,"January 19, 2021",19,January,2021
Bangkok,U Sathorn Bangkok,5 stars out of 5,"Apart from the relaxing environment, the 24hr check in policy is the most attractive reason for me to revisit the place.

Their breakfast is very good, apart from general buffet choices, there are menu items which will be prepared by orders.

I hope they can improve the cleaniness of the room and public area, as things look older than it should be.","February 07, 2021",7,February,2021
Bangkok,U Sathorn Bangkok,5 stars out of 5,"I visited Thai first time and used this hotel.
This hotel is very large, friendly smiling stuff, good breakfast service, and so on.","December 10, 2020",10,December,2020
Bangkok,U Sathorn Bangkok,5 stars out of 5,"Absolutely stay here if you are truly looking for serenity after a long day in the hustle and bustles of Bangkok with the shoppings, clubbing and/or temple tours. 

You will be immersed  in  beautiful surrounds and tranquility to recharge up for the next day.","December 11, 2020",11,December,2020
Bangkok,U Sathorn Bangkok,5 stars out of 5,Relaxing,"December 08, 2020",8,December,2020
Bangkok,U Sathorn Bangkok,5 stars out of 5,.,"December 08, 2020",8,December,2020
Bangkok,U Sathorn Bangkok,5 stars out of 5,"Value for money is the main reason of us to stay in U Sathorn twice although the location is not very good. The beachside looking  building and relaxing environment with a nice pool and greenery is not common in bangkok. And, breakfast was good with various food choice.","November 22, 2020",22,November,2020
Bangkok,U Sathorn Bangkok,5 stars out of 5,A hidden paradise with excellent service in the middle of noisy Bangkok! I always stay here when I come to Bangkok and never got disappointed. Highly recommendable!,"November 23, 2020",23,November,2020
Bangkok,U Sathorn Bangkok,5 stars out of 5,Not very convenient but very relaxing,"November 20, 2020",20,November,2020
Bangkok,U Sathorn Bangkok,5 stars out of 5,"Location is a bit inconvenient, but then it is very quiet and doesn't feel the rush of being in a city.","November 20, 2020",20,November,2020
Bangkok,U Sathorn Bangkok,5 stars out of 5,I was proposed a marriage to my girl friend in U Sathorn on last week. Staff are very helpful & friendly and they are provided the excellent services to us. We would like to come back if we visit Bangkok again. Strongly recommended to live in U Sathorn.,"November 13, 2020",13,November,2020
Bangkok,U Sathorn Bangkok,5 stars out of 5,"Great hotel, had a very good stay","November 14, 2020",14,November,2020
Bangkok,U Sathorn Bangkok,5 stars out of 5,The service of this hotel was excellent! All the staff were bery kind and tried to solve your problem. Staying here is like an escape of the hustle and bustle of Bangkok and an experience of pure relaxation,"October 15, 2020",15,October,2020
Bangkok,U Sathorn Bangkok,5 stars out of 5,My friend and I enjoyed our stay very much! The staffs are very kind and very helpful. The breakfast is awesome. We would like to come back next time if we visit Bangkok again!,"October 16, 2020",16,October,2020
Bangkok,U Sathorn Bangkok,5 stars out of 5,Highly recommended,"October 12, 2020",12,October,2020
Bangkok,U Sathorn Bangkok,5 stars out of 5,Best choice for people who live in BKK looking for resort hotel but dont want to travelling,"October 13, 2020",13,October,2020
Bangkok,U Sathorn Bangkok,5 stars out of 5,"Fantastic stay in a hotel that looks like it has a permanent Instagram filter on it. Quiet, out of the way yet convenient to main roads. Big beds, small balcony and a very comfortable floor plan. We would stay again for certain.","September 29, 2020",29,September,2020
Bangkok,U Sathorn Bangkok,5 stars out of 5,"The staff are very helpful. When we told the staff that our air con is not working, that swiftly offered another room for us. The swimming pool is a great one for us to relax ourselves in a tranquil environment. Though the location is not super convenient, but turns out that it is also the hotel's advantage as it offers you a quiet getaway from the hustle and bustle.

For breakfasg, we get to choose some cooked food from the menu and we could also enjoy the wide ranges of fresh fruits and baked food in the buffet area. The French restaurant is also a great choice to enjoy a decent meal with reasonable price","September 30, 2020",30,September,2020
Bangkok,U Sathorn Bangkok,5 stars out of 5,"Very nice breakfast, very nice & helpful staff, Good Service and nice view, good to stay here.","September 28, 2020",28,September,2020
Bangkok,U Sathorn Bangkok,5 stars out of 5,"To be quite frank the location isn't the best and a bit hard for some Uber drivers to find. However, I would absolutely recommend it. The staff, the pool, the breakfast are all pretty awesome.","September 29, 2020",29,September,2020
Bangkok,U Sathorn Bangkok,5 stars out of 5,Good Staff and good service,"September 28, 2020",28,September,2020
Bangkok,U Sathorn Bangkok,5 stars out of 5,"Plain and simple architecture, French Colonial style wrapped around a large pool. 
Away from the ""madding crowd"".","September 29, 2020",29,September,2020
Bangkok,U Sathorn Bangkok,5 stars out of 5,The environment of the hotel is quite clean. I was wondering how they keep everything so clean! The room is comfortable. Also I think the service of everything is perfect!,"August 24, 2020",24,August,2020
Bangkok,U Sathorn Bangkok,5 stars out of 5,Beautifully landscaped. Nice pool. There is also an excellent restaurant. Staff was friendly. We have a fantastic stay.,"August 25, 2020",25,August,2020
Bangkok,U Sathorn Bangkok,5 stars out of 5,Nice Hotel,"August 21, 2020",21,August,2020
Bangkok,U Sathorn Bangkok,5 stars out of 5,NA,"August 22, 2020",22,August,2020
Bangkok,U Sathorn Bangkok,5 stars out of 5,I am satisfied this hotel overall but there were some mosquitoes in the room... It scared me on zika virus...,"August 12, 2020",12,August,2020
Bangkok,U Sathorn Bangkok,5 stars out of 5,"Great value for money. Nicely design. Shower however abit disappointed, hot water wasn't quite hot and water pressure was quite bad.","August 19, 2020",19,August,2020
Bangkok,U Sathorn Bangkok,5 stars out of 5,Good Staff and nice Place in city,"June 21, 2020",21,June,2020
Bangkok,U Sathorn Bangkok,5 stars out of 5,Friendly staff and good place  :),"August 10, 2020",10,August,2020
Bangkok,U Sathorn Bangkok,5 stars out of 5,"Great breakfast, friendly staff, comfortable and clean room!","April 16, 2020",16,April,2020
Bangkok,U Sathorn Bangkok,5 stars out of 5,"The room is clean and tidy. Breakfast is good. But most importantly, the staffs work in there are very friendly and provide good service!!","August 10, 2020",10,August,2020
Bangkok,U Sathorn Bangkok,5 stars out of 5,"Very very happy stay. 
We had to catch the early flight the last day before the breakfast open. The staff even prepared food boxes for us to bring to the airport!","March 15, 2020",15,March,2020
Bangkok,U Sathorn Bangkok,5 stars out of 5,"This time was my fifth time to stay in U sathorn but also my worst time to stay at  U Sathorn experience. when I arrived hotel already late around over 5 pm , And I want to check in the front desk male staff told me that the room still unavailable and I have to wait for others people check out and house keeping cleaning the room more than one hour to one and half hour. The male staff just said sorry u know our hotel roule is for stay 24 hours! Then that means u have to wait others check out !? Sure I came for so many times and I know ur hotel","August 10, 2020",10,August,2020
Bangkok,U Sathorn Bangkok,5 stars out of 5,"Stayed here for the second time. It's a little oasis in this bustling city. The location is not super central, but good enough to reach the major points of interest easily.

Fast, working internet, a nice breakfast buffet with a selection of made to order dishes provides a good start into the day.","March 09, 2020",9,March,2020
Bangkok,U Sathorn Bangkok,5 stars out of 5,just good,"March 11, 2020",11,March,2020
Bangkok,U Sathorn Bangkok,5 stars out of 5,"nice pool. nice staff. quiet relaxation. 
2min walk familymart n street food.","March 07, 2020",7,March,2020
Bangkok,U Sathorn Bangkok,5 stars out of 5,service and room where perfect,"March 08, 2020",8,March,2020
Bangkok,U Sathorn Bangkok,5 stars out of 5,nice city resort,"March 01, 2020",1,March,2020
Bangkok,U Sathorn Bangkok,5 stars out of 5,.,"March 03, 2020",3,March,2020
Bangkok,U Sathorn Bangkok,5 stars out of 5,We love their room very much. The size and design of room is very convenient.,"February 19, 2020",19,February,2020
Bangkok,U Sathorn Bangkok,5 stars out of 5,"Clean, spacious and the bed was extremely comfortable. The pool, though small, appealed to me somehow. I'm not a person who normally swims but was attracted and went to buy a swimsuit.","February 20, 2020",20,February,2020
Bangkok,U Sathorn Bangkok,5 stars out of 5,The room is nice and comfortable. The staffs are also friendly.,"February 18, 2020",18,February,2020
Bangkok,U Sathorn Bangkok,5 stars out of 5,Very good,"February 19, 2020",19,February,2020
Bangkok,U Sathorn Bangkok,5 stars out of 5,More scores will be given if U Sathorn could provide more transportation sorties in between Lumphini mrt station and hotel.,"February 18, 2020",18,February,2020
Bangkok,U Sathorn Bangkok,5 stars out of 5,Nice service,"February 19, 2020",19,February,2020
Bangkok,U Sathorn Bangkok,5 stars out of 5,"All my family love U Sathron Bangkok very much. With great view, delicious breakfast and relaxing environment. We'll choose this hotel again when we visit Bangkok.","January 28, 2020",28,January,2020
Bangkok,U Sathorn Bangkok,5 stars out of 5,great,"January 31, 2020",31,January,2020
Bangkok,U Sathorn Bangkok,5 stars out of 5,.,"January 22, 2020",22,January,2020
Bangkok,U Sathorn Bangkok,5 stars out of 5,"Quite new decoration. Quiet and peaceful even though this hotel is situated in the heart of the city. I was arrived in the midnight, the reception staff are quite helpful, friendly and patient. Breakfast very good, the waiter serve you with hot dish and noodle even though it is a buffet style. Shuttle bus to MRT station hourly.","January 22, 2020",22,January,2020
Bangkok,U Sathorn Bangkok,5 stars out of 5,very beautiful hotel! You cannot imagine you stay in the city center of Bangkok but with such quite environment!,"January 15, 2020",15,January,2020
Bangkok,U Sathorn Bangkok,5 stars out of 5,"Load footsteps at night, not neat room especially for pile of dust on the air con","January 20, 2020",20,January,2020
Bangkok,U Sathorn Bangkok,5 stars out of 5,"The facility of this hotel is very comfortable, actually the location is a bit complicated, but if you have enough knowledge about transportation, no problem.","January 12, 2020",12,January,2020
Bangkok,U Sathorn Bangkok,5 stars out of 5,"Very helpful and friendly staff, reservation responded promptly through email, walkable distance to Lumpini MRT for 15 mins but the roads outside the hotel are dark at night and recommend to take the shuttle bus running every hour, the two restaurants served really good food and must try, swimming pool 25m x 1.2m deep all through and gym room is opened 24 hrs","January 15, 2020",15,January,2020
Bangkok,U Sathorn Bangkok,5 stars out of 5,"Wonderful staff, comfortable rooms, good food, great pool. Central location. They even had a babysitter for our 1 year old!","December 28, 2019",28,December,2019
Bangkok,U Sathorn Bangkok,5 stars out of 5,"great resort with friendly staffs 
nice looking pool
small gym but has essentials
breakfast with great spread of food and excellent service staffs","January 01, 2020",1,January,2020
Bangkok,U Sathorn Bangkok,5 stars out of 5,The breakfast spread was good. The room is very nice and comfortable.,"December 22, 2019",22,December,2019
Bangkok,U Sathorn Bangkok,5 stars out of 5,"There has a beautiful swimming pool and kindness staffs.
Location is so difficult. But most of taxi drivers had to find there.
Room condition were also good. 
If I go to bangkok again, I have to stay there again too!","December 23, 2019",23,December,2019
Bangkok,U Sathorn Bangkok,5 stars out of 5,Our favorite hotel in BKK and we never had any complaints in any of our ten stays there. A small hidden paradise in the middle of BKK.,"December 21, 2019",21,December,2019
Bangkok,U Sathorn Bangkok,5 stars out of 5,"around 10-15mins walk to the nearest metro station; hotel shuttle ( a mini bus of 10-15 seats) operates every hour at :00 to metro, it normally takes longer to take a shuttle to the metro as the traffic is always crowded.

Buffet breakfast is nice with varieties( slight changes everyday) and you can also order a lar carte dishes. Room is spacious .but no bath tub. 
You can see the other guests around at restaurants but do not feel too crowded when using the swimming pool or walking around. Though there are grasses and trees around, lucky that there was no mosquitoes bite ( remember to get all the glass doors closed!). Nice experience :)","December 23, 2019",23,December,2019
Bangkok,U Sathorn Bangkok,5 stars out of 5,"- comfortable room and everything we need is there
- breakfast and food in general is superb
- friendly staff but with little improvement on their facial expression when they have to solving some problems","December 15, 2019",15,December,2019
Bangkok,U Sathorn Bangkok,5 stars out of 5,My second time to stay in U sathorn. Love the breakfast and swimming pool.,"December 16, 2019",16,December,2019
Bangkok,U Sathorn Bangkok,5 stars out of 5,"friendly staff, clean room, nice pool.","November 28, 2019",28,November,2019
Bangkok,U Sathorn Bangkok,5 stars out of 5,"We stayed here in January and had a great experience so We came back with or children. 
This time,  air was not working properly. We called maintenance twice but it wasn't fixed. It would not get colder than 22 Celsius. 
There is work going on behind the building and it's very loud. 
There were some Korean people in the pool being very inappropriate. No one said anything to them. 
We will not stay there again.","August 19, 2020",19,August,2020
Bangkok,U Sathorn Bangkok,5 stars out of 5,will visit again,"November 25, 2019",25,November,2019
Bangkok,U Sathorn Bangkok,5 stars out of 5,"Shuttle bus service once per hour,  not really convenience","November 26, 2019",26,November,2019
Bangkok,U Sathorn Bangkok,5 stars out of 5,"City resort with flexible check in/out time, Great Breakfast","November 07, 2019",7,November,2019
Bangkok,U Sathorn Bangkok,5 stars out of 5,Excellent in everything,"November 07, 2019",7,November,2019
Bangkok,U Sathorn Bangkok,5 stars out of 5,not bad,"November 05, 2019",5,November,2019
Bangkok,U Sathorn Bangkok,5 stars out of 5,"A very stylish and peaceful environment. Staff is very helpful. Hotel is new and clean with comfortable bed. However, the location is not very convenient. There is free shuttle bus traveling only to MRT, not BTS. The swimming pool is rather small than I expected and not very clean. But in overall, it is still quite a nice stay!","November 07, 2019",7,November,2019
Bangkok,U Sathorn Bangkok,5 stars out of 5,"if you like staying in city, but u love to stay in a resort, here is the best choice while you are coming to Bangkok.","November 01, 2019",1,November,2019
Bangkok,U Sathorn Bangkok,5 stars out of 5,"Tranquil location (a quiet spot within the CBD), friendly staff, contemporary exterior and interior design. The only down side is there are only 2 restaurants in the hotel, French and International, however if you are really desperate and too lazy to go out there's 24/7 room service.","November 18, 2019",18,November,2019
Bangkok,U Sathorn Bangkok,5 stars out of 5,"Romantic and Value for money, very nice hotel for honeymoon couple","October 24, 2019",24,October,2019
Bangkok,U Sathorn Bangkok,5 stars out of 5,"good service, attentive and polite staff, nice restaurants with good food and drinks.","October 25, 2019",25,October,2019
Bangkok,U Sathorn Bangkok,5 stars out of 5,"the hotel is nice, food is awesome (you can bring your breakfast back to room), the 24hour check in/out policy is AWESOME, the music list in tv is GREAT, the tea time dessert platter is GREAT (they have some local Thai dessert!),the bed n blanket is SUPER COMFORT. Only 2 thing, there a construction ongoing next to the hotel n you may annoy by those construction while you relaxing yourself at the balcony.Second, the front desk staff doesn't look friendly at all, no smile I see on their face. 
Lastly, you have a great bellboy who carry the weight scale ( ya,the huge one!)all the way to my room to help me weight the luggage.Thanks a lot n BRAVO to you!!","October 22, 2019",22,October,2019
Bangkok,U Sathorn Bangkok,5 stars out of 5,Hotel in silent area. But no one taxi was not find this hotel by himself. All time we've used gps app. OK for one time stay. Very poor breakfast. Very small restaurant in first floor. Small rooms like in Paris. But it's not Paris... May be postive or not...if you checked in in what time you need to check out in that time...,"October 24, 2019",24,October,2019
Bangkok,U Sathorn Bangkok,5 stars out of 5,"Staffs are nice friendly 
Location is in the little street and quite far from MRT but the concept of hotel is the resort I understand that why location is far from the big road.
Enjoying the good variety breakfast and facilities are clean in good condition","October 20, 2019",20,October,2019
Bangkok,U Sathorn Bangkok,5 stars out of 5,"Great value for money, an oasis in central Bangkok conveniently located between CBD and shopping and eating out. Friendly staff. Maybe difficult to locate if first time visitor.","October 21, 2019",21,October,2019
Bangkok,U Sathorn Bangkok,5 stars out of 5,"Restarent is awesome,room is also very nice.
Just swimming poor water is less clean.","October 10, 2019",10,October,2019
Bangkok,U Sathorn Bangkok,5 stars out of 5,good goos,"October 11, 2019",11,October,2019
Bangkok,U Sathorn Bangkok,5 stars out of 5,Great,"October 04, 2019",4,October,2019
