Hotel Name,Rating,Review,sentence,sentiment_score_1,sentiment_score_2,sentiment_score_3,sentiment_score_4,sentiment_score_5,weighted_sentiment,classification_label
Seri Pacific Hotel Kuala Lumpur,5 stars out of 5,"Seri Pacific Hotel is my fav hotel in KL . I love the vibe , beautiful rooms and the most importantly, the toilet so different with others hotel . The shower room is separated with bath tub  and sink too . Its easy to use when u stay with your friends and family . Can use the toilet at the same time with different room . No more waiting and take turns . Its really satisfied .",The shower room is separated with bath tub  and sink too,0.1207,0.2378,0.3024,0.207,0.1321,2.9918,2e_1
Seri Pacific Hotel Kuala Lumpur,5 stars out of 5,"Overall smue ok,cume sedih parking pon kne cas rm5 utk guest.haha…","Overall smue ok,cume sedih parking pon kne cas rm5 utk guest",0.0231,0.0891,0.5048,0.3161,0.067,3.3148,4j
Seri Pacific Hotel Kuala Lumpur,5 stars out of 5,"Strategic location, connected to mall and lrt station. Great service and ample parking. Good food too...",Great service and ample parking,0.0026,0.0028,0.0194,0.2537,0.7216,4.6889,4j
Seri Pacific Hotel Kuala Lumpur,5 stars out of 5,"Good things first . 
Location is excellent . There is a bridge linking to the mall infront and to an mrt station. The room is clean, spacious with a comfortable bed . The staffs are very helpful and accommodating, which is rare in a big hotel . 
But 
The check in process is a hassle . They are very tight with the 3 pm checking in causing a massive queue when 3 pm arrives . The check in area is not very big so the que can get a bit messy . Parking is a nightmare too . I suspect many park at wtc , but the parking validation process is seamless ( use ticket , not tng ).",Parking is a nightmare too,0.3838,0.2246,0.1672,0.1096,0.1147,2.3468,4j
Seri Pacific Hotel Kuala Lumpur,5 stars out of 5,"Good things first . 
Location is excellent . There is a bridge linking to the mall infront and to an mrt station. The room is clean, spacious with a comfortable bed . The staffs are very helpful and accommodating, which is rare in a big hotel . 
But 
The check in process is a hassle . They are very tight with the 3 pm checking in causing a massive queue when 3 pm arrives . The check in area is not very big so the que can get a bit messy . Parking is a nightmare too . I suspect many park at wtc , but the parking validation process is seamless ( use ticket , not tng ).","I suspect many park at wtc , but the parking validation process is seamless ( use ticket , not tng )",0.0802,0.1951,0.3583,0.2732,0.0932,3.1039,4j
Seri Pacific Hotel Kuala Lumpur,5 stars out of 5,I Check In this hotel Since 2012 and Its my Favourite Hotel Last Time .. so this time i check for two days i arrive  from cameron highland that night on 9th i book the room before cmas holiday Almost two earlier. Once i arrive at front of lobby after long jounery The Greet Very Disppointed By Hotel Staff. I ask them can i park to Check In They Told you go park 1st at pwtc car around 1km from Hotel  and come check in.. Then i raise my voice he told me that ok ok park here.. after the i went to reception to check in she give me two single bed join but i book single king bed 2 disppoiment the when to room but room pillow seriusly Tell u like pillow at Motel Atas Kedai Kopi…No any Compliment gave. Last day before check out 11.30 already Call To Check Sharp 12.00… Pls guys go and fine hotels not this.. now service very bad..: Me & My wife to recreate momen this hotel become tired abd Horrible,after the i went to reception to check in she give me two single bed join but i book single king bed 2 disppoiment the when to room but room pillow seriusly Tell u like pillow at Motel Atas Kedai Kopi…No any Compliment gave,0.4334,0.3825,0.1559,0.0214,0.0067,1.7855,4e
Soho Suites KLCC by Leala,5 stars out of 5,"I used it for 3 nights on the weekend. From check-in to check-out, they paid close attention to every detail. They also took care of my luggage until my flight time after check-out. The location is about halfway between Suria and Pavilion Mall, making it easy to get anywhere. It's on a high floor, so the Twin Towers and KL Tower looked amazing at night. Warm water came out well, and I was able to enjoy Korean broadcasts comfortably. However, I recommend bringing your own shower filter.","However, I recommend bringing your own shower filter",0.0203,0.0858,0.4629,0.3647,0.0663,3.3709,2e_1
Soho Suites KLCC by Leala,5 stars out of 5,Need maintenance for the shower and tap. But generally it was very clean and good. Good hospitality from the staff too.,Need maintenance for the shower and tap,0.0949,0.2396,0.3982,0.1901,0.0771,2.915,2e_1
Soho Suites KLCC by Leala,5 stars out of 5,"A very nice apartment with 2 bedrooms, 2 bathroom, living room, kitchen and dining area. 

Love the view of the city from the apartment. KL Tower is very near it can be visibly seen from the apartment.

The whole apartment is clean including the bathrooms. 

Facilities include complete kitchen utilities, microwave oven, fridge, water dispenser, electric kettle & a TV.

There is also a washing machine, indoor drying rack and detergent provided.

Shampoo and shower gels were provided in the bathrooms. Towels were also provided and they even offer to provide extra towels if needed. 

Housekeeping is provided upon request.

Iron and ironing board was also provided.

Wifi is available.

The host was so helpful upon check in. 

There is a mini mart at the ground floor of the apartment near the lobby.

Grab pick up and drop off at the apartment is easy and convenient.

KLCC is nearby within walking distance around 10 mins.

Overall this apartment just tick all of our boxes. Would definitely come back to stay here again!",Shampoo and shower gels were provided in the bathrooms,0.0242,0.0334,0.1145,0.3867,0.4411,4.187,2e_1
Soho Suites KLCC by Leala,5 stars out of 5,"Lokasi trategik! Tgh2 KL city. Nearby KLCC.Bilik bersih,facilities all good!view dari bilik view KLCC ni part paling best!Harga mampu tengok and bayar ye. Berbaloi sgt.Ada bathtub. Ada parking khas.Thank you Miss Leala and Mr Amit. Very helpful!Next time dtg KL sure stay here again!",Ada parking khas,0.0351,0.0526,0.2002,0.3473,0.3649,3.9542,4j
Soho Suites KLCC by Leala,5 stars out of 5,"The apartment was setup in a simple yet charming style. What stood out the most was the cleanliness of the place, from the bedsheet, ceilings to the utensils prepared at the kitchen. Check in process was efficient with Amit, it took less than 10 mins. Same for check out with JP, highly efficient.

Parking space was provided, and you can park anywhere in the multi storey carpark.

Access to the estate is strictly via card and RFID card for vehicles, meaning it’s highly secure.","Parking space was provided, and you can park anywhere in the multi storey carpark",0.0061,0.0086,0.0555,0.3736,0.5561,4.4649,4j
Soho Suites KLCC by Leala,5 stars out of 5,"The property excelled in location, cleanliness, staff friendliness and facilities. The amenities we’re top notch, making the stay comfortable. The central location provided excellent walk ability to nearby shopping areas. Wi-Fi connectivity was reliable throughout the property.",The central location provided excellent walk ability to nearby shopping areas,0.0056,0.0095,0.0702,0.4528,0.462,4.3561,3d_2
Soho Suites KLCC by Leala,5 stars out of 5,"The host was very accomdating and friendly. The  place is very clean and what you see in the picture is true to
Itself. The place is very secured and near to restaurants and to Petronas Tower.  My family had the best accomodation in KL and we are very satisfied. Worth the money you paid for.",The place is very secured and near to restaurants and to Petronas Tower,0.0105,0.0195,0.0791,0.3901,0.5008,4.3512,5c_1
Soho Suites KLCC by Leala,5 stars out of 5,"Family of 4 stayed 2 nights. The host was very forthcoming with information, and coordinated closely on my arrival and check out over whatsapp. 

The 2 bedders were clean, although the beds were abit soft for me. Parking is included but the ramp is very tight - drive slowly.

Soho suites is conveniently located - walking distance to Pavilion and Suria Malls. Easy to grab to places to and from too.

Lovely place to stay",Parking is included but the ramp is very tight - drive slowly,0.0712,0.3136,0.4919,0.1114,0.0119,2.6793,4j
Soho Suites KLCC by Leala,5 stars out of 5,"Family of 4 stayed 2 nights. The host was very forthcoming with information, and coordinated closely on my arrival and check out over whatsapp. 

The 2 bedders were clean, although the beds were abit soft for me. Parking is included but the ramp is very tight - drive slowly.

Soho suites is conveniently located - walking distance to Pavilion and Suria Malls. Easy to grab to places to and from too.

Lovely place to stay",Parking is included but the ramp is very tight - drive slowly,0.0712,0.3136,0.4919,0.1114,0.0119,2.6793,2b_1
Soho Suites KLCC by Leala,5 stars out of 5,"We recently had a perfect stay at Hotel Suites KLCC for 2 nights. From start to finish, everything exceeded our expectations. The hotel itself is spacious, impeccably clean, and very comfortable, creating a welcoming atmosphere that made us feel right at home. The host was extremely accommodating, friendly, and a true gentleman, making our experience even more pleasant.

The location of the hotel is unbeatable—within walking distance of iconic Kuala Lumpur landmarks such as the KL Tower, Petronas Towers, Pavilion Mall, and many more. This prime location made exploring the city easy and convenient. Accessibility and convenience are key strengths of Hotel Suites KLCC.

Overall, our stay was outstanding. We thoroughly enjoyed our time here and would not hesitate to book again when we return to Kuala Lumpur. Highly recommended!",Accessibility and convenience are key strengths of Hotel Suites KLCC,0.0059,0.0097,0.0635,0.3487,0.5722,4.4716,3d_1
Soho Suites KLCC by Leala,5 stars out of 5,Property was centrally located and just a short walk to the sky bridge link to KLCC    Place was clean and each room came with attached bathroom.  There was a washing machine and dryer which was useful for extended stays.  Carpark was free with the access card.  Service by the caretaker was fast and reliable when checking in and out.  Only drawback was that usage of gym and pool facilities required separate payment,Only drawback was that usage of gym and pool facilities required separate payment,0.0212,0.057,0.2998,0.5631,0.0589,3.5813,6d_1
Soho Suites KLCC by Leala,5 stars out of 5,"Location & Place: The view from the 40th floor was really the best. On the left, you can see the KL Tower, and on the right, the Twin Towers, so you could overlook the city even without going up to the observation deck. It was conveniently located about a 10-minute walk from the Pavilion, right in between the Twin Towers. It was very easy to get around as it’s connected to the Pavilion on the 2nd floor via a pedestrian bridge. The taxi fare is cheap, so you can easily use Grab, and it's convenient since it stops right in front of the hotel. 

The room has a washing machine and dryer, which was great because I could swim downstairs and immediately wash and dry my clothes. 

Cleanliness: The host was very responsive and kind, and I requested cleaning the next day according to my schedule, and it was cleaned very well. The kitchen utensils were also clean, which I made good use of. My parents needed to eat, so it was good to be able to cook. 

Above all, I thank the host for paying such close attention.","The taxi fare is cheap, so you can easily use Grab, and it's convenient since it stops right in front of the hotel",0.0097,0.0576,0.3909,0.4362,0.1057,3.5707,3f
Soho Suites KLCC by Leala,5 stars out of 5,"Our stay at SoHo Suites KLCC by Leala was truly exceptional! The unit itself was elegant, spotlessly clean, and had a fantastic view of both the KL Tower and one of the Petronas Twin Towers—an absolute treat to wake up to. The staff was professional and accommodating, even allowing us a late check-in and early check-out, which we greatly appreciated.

The location couldn’t be better. With restaurants and convenience stores just a short walk away, and even a convenience store right on the third floor of the building, everything we needed was at our fingertips. We loved how easy it was to walk to places like the luxurious Pavilion Mall, the vibrant Jalan Alor, and the iconic Petronas Twin Towers.

The suite itself was spacious, with large rooms and a well-equipped kitchen stocked with all the utensils you could need. The bathrooms had bidets, which was a nice touch, a bathtub for the master’s bedroom and we loved having a washing machine, smart TV, and free WiFi. For those with a car, the included parking slot was a major plus.

Overall, this place exceeded our expectations in every way. Highly recommend SoHo Suites KLCC by Leala for anyone visiting Kuala Lumpur!","With restaurants and convenience stores just a short walk away, and even a convenience store right on the third floor of the building, everything we needed was at our fingertips",0.1415,0.1397,0.1069,0.2073,0.4046,3.5939,3d_1
Soho Suites KLCC by Leala,5 stars out of 5,"Our stay at SoHo Suites KLCC by Leala was truly exceptional! The unit itself was elegant, spotlessly clean, and had a fantastic view of both the KL Tower and one of the Petronas Twin Towers—an absolute treat to wake up to. The staff was professional and accommodating, even allowing us a late check-in and early check-out, which we greatly appreciated.

The location couldn’t be better. With restaurants and convenience stores just a short walk away, and even a convenience store right on the third floor of the building, everything we needed was at our fingertips. We loved how easy it was to walk to places like the luxurious Pavilion Mall, the vibrant Jalan Alor, and the iconic Petronas Twin Towers.

The suite itself was spacious, with large rooms and a well-equipped kitchen stocked with all the utensils you could need. The bathrooms had bidets, which was a nice touch, a bathtub for the master’s bedroom and we loved having a washing machine, smart TV, and free WiFi. For those with a car, the included parking slot was a major plus.

Overall, this place exceeded our expectations in every way. Highly recommend SoHo Suites KLCC by Leala for anyone visiting Kuala Lumpur!","For those with a car, the included parking slot was a major plus",0.0134,0.0423,0.2184,0.4605,0.2654,3.9221,4j
Soho Suites KLCC by Leala,5 stars out of 5,"Walking distance to pavilion, place is safe, clean and good for families. They were able to accommodate to an earlier check in. Do note few things:
1) Need to pay for the facilities. Towel not provided for pool. 2) Parking is really tight for bigger cars. Lower levels are always occupied. 3) Need to pay deposit but refundable.",2) Parking is really tight for bigger cars,0.0599,0.4848,0.2821,0.1224,0.0508,2.6194,4j
Soho Suites KLCC by Leala,5 stars out of 5,"Had a pleasure staying at Soho Suites KLCC! 

The apartment was spotless from the moment I walked in, which immediately made me feel comfortable. It’s clear that cleanliness is a top priority here.

The space itself is incredibly cozy and well-designed, offering a welcoming and warm atmosphere. Whether you’re relaxing after a long day of exploring or working remotely, the apartment provides just the right blend of comfort and functionality.

What impressed me the most were the complete amenities. From the fully equipped kitchen to the modern bathroom and fast Wi-Fi, everything I needed was provided. The convenience made it feel like a home away from home, allowing me to fully enjoy my time in the heart of Kuala Lumpur.

The location is fine, just steps away from KLCC. Overall, my stay at Soho KLCC was delightful, and I would highly recommend it to anyone looking for a clean, cozy, and fully-equipped apartment!","The convenience made it feel like a home away from home, allowing me to fully enjoy my time in the heart of Kuala Lumpur",0.0027,0.005,0.0475,0.3889,0.556,4.4906,3d_1
Soho Suites KLCC by Leala,5 stars out of 5,"Had a pleasure staying at Soho Suites KLCC! 

The apartment was spotless from the moment I walked in, which immediately made me feel comfortable. It’s clear that cleanliness is a top priority here.

The space itself is incredibly cozy and well-designed, offering a welcoming and warm atmosphere. Whether you’re relaxing after a long day of exploring or working remotely, the apartment provides just the right blend of comfort and functionality.

What impressed me the most were the complete amenities. From the fully equipped kitchen to the modern bathroom and fast Wi-Fi, everything I needed was provided. The convenience made it feel like a home away from home, allowing me to fully enjoy my time in the heart of Kuala Lumpur.

The location is fine, just steps away from KLCC. Overall, my stay at Soho KLCC was delightful, and I would highly recommend it to anyone looking for a clean, cozy, and fully-equipped apartment!","The location is fine, just steps away from KLCC",0.085,0.208,0.4267,0.2226,0.0576,2.9597,2a_1
Soho Suites KLCC by Leala,5 stars out of 5,"I stayed for 6 nights in a 3LDK. I received contact the day before my stay, and from then on, we communicated via LINE. They asked me to contact them 15 minutes before arriving, and when I got there, they were waiting for me. On the 1st and 2nd days, there were times when hot water was hard to get, but after that, there was plenty of hot water. There are two shower rooms and two toilets, which was helpful when I was in a hurry. They responded quickly when I asked for towel exchanges or cleaning in the room. Having a washing machine and dryer was very helpful. Since there’s a converter plug provided, I could just use my devices without any issues. The space is spacious, so I think it's perfect for family stays!","There are two shower rooms and two toilets, which was helpful when I was in a hurry",0.021,0.0525,0.2091,0.4608,0.2566,3.8796,2e_1
Soho Suites KLCC by Leala,5 stars out of 5,"Communication before reach uint . ( building) 
Description 10/10 
Owner 10/10 
Trust 10/10 
Locations 10/10 
Cleanness 10/10 
View 20/10 . Outstanding. 
Safety 10/10 , all door by card . Note don’t forget ur card . 
Housekeeping 10/10 make request before two hours . 
Shop available on third floor. 
Elevator 10/10 super fast .


Date : from 01/08/2024 to 11/08/2024 .",Elevator 10/10 super fast,0.007,0.0069,0.0177,0.1027,0.8657,4.8133,2g_1
Soho Suites KLCC by Leala,5 stars out of 5,"1. Well-maintained accommodation
2. Everything is well-equipped, including a water purifier, washing machine, refrigerator, drying rack, dishes, laundry detergent, handwash, shampoo, body wash, slippers, etc., which is very convenient.
3. Within walking distance to Petronas Twin Towers, nearby CU, McDonald's
4. Please check whether there are any inconveniences, if more towels are needed, when cleaning is required, and if luggage storage is needed at checkout.
5. Great view
6. Three rooms and two bathrooms, very comfortable for a family of four
7. The building itself seems a bit old, but the accommodation is really well-maintained.

The most satisfying aspect of my trip to Malaysia was booking the Soho Suites via Realala...","Please check whether there are any inconveniences, if more towels are needed, when cleaning is required, and if luggage storage is needed at checkout",0.1128,0.194,0.4173,0.2136,0.0624,2.9189,4i
Soho Suites KLCC by Leala,5 stars out of 5,its very nice apartment near to Klcc and city Centre new units and very clean walk to restaurants,its very nice apartment near to Klcc and city Centre new units and very clean walk to restaurants,0.0024,0.0029,0.0245,0.3338,0.6364,4.5988,5c_1
Soho Suites KLCC by Leala,5 stars out of 5,The apartment was cleaned and with good furniture status.    No reception available only by watssapp but they will answer your question very quickly.   The main entrance doesn’t have a slope entrance to pull your bag and around 5 steps to be raid,The main entrance doesn’t have a slope entrance to pull your bag and around 5 steps to be raid,0.3402,0.3503,0.2327,0.0584,0.0184,2.0645,2a_1
Soho Suites KLCC by Leala,5 stars out of 5,"Good location and responsive staff.  Good guidance from staff to check in and check out.  The location is convenience and the apartment is spacious. However, the bathrooms are a bit old and perhaps haven't renovated for quite some time but it is clean in general.",The location is convenience and the apartment is spacious,0.0044,0.0139,0.1589,0.5188,0.304,4.104,3d_1
Soho Suites KLCC by Leala,5 stars out of 5,"Staff are very friendly and helpful. Checkin process was smooth. First day one of the aircon  not working and they resolved immediately.  They provided extra towels when we go for swimming. Walking distance to KLCC. Lot of restaurants within walking distance.  Very clean. 
Just take note swimming pool and gym access need to pay separately.  20 MYR per adult per use. 
Free parking available.  Overall Great experience. Will book again if we go KL",Just take note swimming pool and gym access need to pay separately,0.1892,0.228,0.3147,0.1764,0.0917,2.7535,6d_1
Soho Suites KLCC by Leala,5 stars out of 5,"Staff are very friendly and helpful. Checkin process was smooth. First day one of the aircon  not working and they resolved immediately.  They provided extra towels when we go for swimming. Walking distance to KLCC. Lot of restaurants within walking distance.  Very clean. 
Just take note swimming pool and gym access need to pay separately.  20 MYR per adult per use. 
Free parking available.  Overall Great experience. Will book again if we go KL",Free parking available,0.0241,0.0255,0.1475,0.4291,0.3737,4.1028,4j
Soho Suites KLCC by Leala,5 stars out of 5,Not enough hooks in bathroom. Position of shower set is awkward.,Position of shower set is awkward,0.1359,0.3701,0.415,0.0671,0.012,2.4493,2e_1
Soho Suites KLCC by Leala,5 stars out of 5,"All ratings are 5 stars. The location is perfect, with views of both KL Tower and the Petronas Towers, and there is a 24-hour CU and McDonald's nearby. You can walk to Suria Mall Pavilion within 15 minutes. JP was attentive and caring from before my departure from Malaysia until checkout. You can register as a friend on KakaoTalk and contact him there, and if you request towels, they will be delivered to your accommodation within 5 minutes. For about 6,000 won per person, you can use the outdoor pool. Luggage storage is available after checkout, so you can continue traveling and pick up your bags before heading to the airport. If I go to KL again, I will choose this place without hesitation. If you are contemplating, don’t hesitate.","Luggage storage is available after checkout, so you can continue traveling and pick up your bags before heading to the airport",0.0212,0.0384,0.2103,0.465,0.2651,3.9145,4i
Soho Suites KLCC by Leala,5 stars out of 5,"my family and i recently visited KL and we were blown away by everything this property has to offer! 

stayed in a 3br with 6 pax. we had a gorgeous view of the petronas towers as well as the kl tower! walking distance to most attractions, truly a great location.

master br had it's own bathtub too! we were shocked to say the least HAHAH the other two brs has a connected bathroom! cooking utensils, cutlery and other equipment were provided + washing machine and dryer (including laundry detergent) we were so pleased! 

super clean. had a bad experience of finding roaches in other apartments in malaysia but we were super impressed at the cleanliness of the apartment! free daily housekeeping (per request) as well! 

there's also a 24hr convenience store within the building and had all the necessities you need. really ALL of it from snacks, breakfast, drinks, toiletries, toys etc.

JP and his staff were really nice and accommodating! some of the best service i've personally gotten. 

my family and i would definitely come back next time! recommending to all my friends as well. thank you JP and team for the wonderful hospitality!",there's also a 24hr convenience store within the building and had all the necessities you need,0.012,0.0179,0.0762,0.3509,0.543,4.3949,3d_1
Soho Suites KLCC by Leala,5 stars out of 5,"Room wise and staff wise, it is probably better than most hotels/serviced apartments. 
It is a personalized check in and check out at your convenience. JP and team provided everything. Even umbrellas. 
They have done above and beyond for their part. 
Maybe they should takeover the management of the whole development, then maybe the gym and pool which is being run separately now would have better customer service.",It is a personalized check in and check out at your convenience,0.008,0.0124,0.1191,0.4649,0.3955,4.2275,3d_1
Soho Suites KLCC by Leala,5 stars out of 5,"Room wise and staff wise, it is probably better than most hotels/serviced apartments. 
It is a personalized check in and check out at your convenience. JP and team provided everything. Even umbrellas. 
They have done above and beyond for their part. 
Maybe they should takeover the management of the whole development, then maybe the gym and pool which is being run separately now would have better customer service.","Maybe they should takeover the management of the whole development, then maybe the gym and pool which is being run separately now would have better customer service",0.1746,0.4003,0.3569,0.0587,0.0095,2.328,6d_1
Soho Suites KLCC by Leala,5 stars out of 5,"Four people, including my daughter, son, and wife, stayed for five days. I contacted JP via KakaoTalk (the Korean version of WhatsApp) the day before our stay, and he graciously responded. We were assigned to the 43rd floor, the highest level, and the view was really amazing. However, due to a malfunctioning noise from the elevator (the building manager said he would fix it right away), we requested JP to move us to a different floor the next day. JP kindly made the change immediately. When we requested extra toilet paper and towels, he had them brought to us through a staff member. The location is about halfway between Pavilion and Suria Mall, both of which are about 500 meters away, so we could walk there. However, since we had kids, we mostly used Grab. The Grab fare wasn’t much. We also enjoyed delicious food via delivery through Grab. Just a note, there is an additional cost for the swimming pool.","However, due to a malfunctioning noise from the elevator (the building manager said he would fix it right away), we requested JP to move us to a different floor the next day",0.2272,0.3745,0.3032,0.0818,0.0133,2.2796,2g_1
Soho Suites KLCC by Leala,5 stars out of 5,Great location and easy access. Hospitable and always attentive staff. Secure parking and  good pricing.,Secure parking and  good pricing,0.0037,0.0054,0.047,0.4028,0.5412,4.4725,4j
Soho Suites KLCC by Leala,5 stars out of 5,"I was staying in the unit for 3 nights 2 days with my elderly parents. The unit was simple in decorations with basic necessity. The unuit we were staying was at level 27, so the view were quite nice from bedroom 1,2 and the living area. Can see Kl tower on the left and partial view of KLCC in the right. I slept with the curtain wide open.  There was no proper desk if you want to work from the house. Everything was okay except the floor was a bit dusty when we came in. There was a bath tub but I noticed water kept seeping from the drain stopper, then i realized the rubber band was missing (something to fix). Iron was not that hot but the owner quickly arrange for a new iron and sent it personally to the unit.

So far the easiest and accessible  unit  I've ever stayed",I was staying in the unit for 3 nights 2 days with my elderly parents,0.2676,0.2499,0.2198,0.1552,0.1075,2.585,7a
Soho Suites KLCC by Leala,5 stars out of 5,"It was a family trip. The accommodation was so clean and spacious that my mom was really happy. The towels smelled nice and the cleaning was thorough. The host was also very friendly. If you’re Korean, this is definitely a place to stay. I saw a comment that mentioned feeling insecure about the password, so I was worried, but the entrance security was really strict. They won’t let you in without a key, and you need a key to go up the floors. We stayed comfortably for four days without any worries. There was an issue with the dryer, but when I contacted them, they immediately called a mechanic and resolved it. Thanks to that, the amount of laundry I had to do at home was greatly reduced. The cooking utensils, knives, toaster, and tableware are all well provided, so it's great for peeling fruit, and if you're taking older parents, it would be good for cooking various meals. The location isn’t super close to the station, but it's within distance to go practically anywhere, and there’s a McDonald's, CU, and Subway nearby, which is nice! My mom was unwell, but they took great care and showed a lot of consideration. If I visit Kuala Lumpur again, I plan to stay here.","The cooking utensils, knives, toaster, and tableware are all well provided, so it's great for peeling fruit, and if you're taking older parents, it would be good for cooking various meals",0.0024,0.0072,0.0847,0.5399,0.3658,4.2595,7a
Soho Suites KLCC by Leala,5 stars out of 5,"Staff is very responsive to all reasonable requests. Unit is very clean. Car park is a bit tight, a bit challenging for bigger cars. Too bad swiming pool and gym are not free, but can go running in KLCC park if needed.","Too bad swiming pool and gym are not free, but can go running in KLCC park if needed",0.2448,0.4396,0.277,0.0324,0.006,2.1152,6d_1
Soho Suites KLCC by Leala,5 stars out of 5,"It was a horrible, horrible stay. It was my first experience with canceling a booking. This review is going to be a lengthy one but I must share the horrible experience to warn other travelers about this place. 

First impression, I was very happy with the size of the suite and all the facilities.
But the nightmares began soon after. It started with a cabinet door that suddenly fell. I couldn't get the door hinges and screws to work at all. It seemed like the door was previously attached by gorilla tape as a temporary fix. Maintenence came to the room to fix it with more gorilla tape but failed. The guy took the cabinet door completely off instead. After that, there was the ant problem. There were so, so many ants roaming all over the kitchen area. This issue was dealt with rather quickly (ant poison was sprinkled all over). Therefore, I was pretty impressed with the customer service.

After a full day of city exploring in the blazing sun, I was looking forward to a bubble bath. That's when I noticed all the drain flies in the bathroom. I killed at least 6 flies during my very quick shower. There were many, many more drain flies in the bathroom. When I reported the problem, they suggested moving me to a room on the upper floor that had no insect problems.

After I stayed in the new room for a few minutes, I was scared and I begged them to move me back to the previous room. I felt horrible for asking but there was a very large patch of mold on the ceiling in the bathroom. The walls were moldy as well. Also, there was a horrendous amount of drain flies in the bathroom.

After I returned to the original room, I spotted many baby cockroaches. I didn't say anything to the hotel staff, I just couldn't wait to get out of there.

I was traveling on my own for the first two nights, and then my friend was going to join me. We have both decided to cancel the booking of this horrible place and look for another hotel/ b&b instead.

When I checked out of the hotel, the staff aske",I killed at least 6 flies during my very quick shower,0.6519,0.2275,0.0754,0.0238,0.0214,1.5354,2e_1
Soho Suites KLCC by Leala,5 stars out of 5,Enjoyed staying here. A great spot in a good central location to KLCC. Some minor issues which were rectified. Was a good value option in KL,A great spot in a good central location to KLCC,0.0028,0.0033,0.033,0.4158,0.545,4.4969,3d_2
Soho Suites KLCC by Leala,5 stars out of 5,"We were greeted by JD upon arrival, his service was superb during our stay. The apartment was fantastic. Parking is convenient. Location is walking distance to KLCC and Bukit Bintang. We will stay there again when we go KL. Thanks.",Parking is convenient,0.0076,0.019,0.2162,0.4986,0.2586,3.9815,4j
Soho Suites KLCC by Leala,5 stars out of 5,"The service apartment is clean, well equipped and easily accessible, within walking distance from KLCC and various convenience stores. 
The 2 main bedrooms were also very comfortable and spacious. 
JP, the staff, was helpful and quick to respond via whatsapp. 

A couple of things to note is that the area occasionally has traffic jams on weekend nights, making the cab ride back long and difficult. Also, the wifi in the apartment crashes sometimes, but it could also be a city-wide wifi problem.","The service apartment is clean, well equipped and easily accessible, within walking distance from KLCC and various convenience stores",0.003,0.0045,0.0415,0.3908,0.5602,4.5006,3d_1
Soho Suites KLCC by Leala,5 stars out of 5,"Honest review - Simply 10/10.

We arrived at Soho Suites at 10.30pm after a night flight, but the host JP had already been waiting in front of the building. Despite the late night he proceeded with a smooth check-in, helped with our luggage and explained all facilities.

Room - Ours was a 2-bedroom apartment with 1 bathroom. All rooms were SO clean I was really amazed. The living area was spacious as well.

Facilities - Equipped with TV (Netflix, YouTube, Malaysian TV, hundreds of channels), microwave, stove, fridge, washing machine, dryer, iron & board, drying rack, ALL complete and labelled even! So organised and easily used even without any manual. Pots and pans, cutlery, cups and plates, you name it. So so complete.

Toilet - Super clean, enough toilet rolls, towels, hand wash, shower gel and soap provided. 

Overall I can't say enough how much I loved the apartment (lucky to have found it!) especially how comfortable it was for my elderly parents. Stayed for 5 days and would strongly recommend this amazing apartment to others!!","Toilet - Super clean, enough toilet rolls, towels, hand wash, shower gel and soap provided",0.0035,0.0048,0.0266,0.2926,0.6725,4.6259,2e_1
Soho Suites KLCC by Leala,5 stars out of 5,"Honest review - Simply 10/10.

We arrived at Soho Suites at 10.30pm after a night flight, but the host JP had already been waiting in front of the building. Despite the late night he proceeded with a smooth check-in, helped with our luggage and explained all facilities.

Room - Ours was a 2-bedroom apartment with 1 bathroom. All rooms were SO clean I was really amazed. The living area was spacious as well.

Facilities - Equipped with TV (Netflix, YouTube, Malaysian TV, hundreds of channels), microwave, stove, fridge, washing machine, dryer, iron & board, drying rack, ALL complete and labelled even! So organised and easily used even without any manual. Pots and pans, cutlery, cups and plates, you name it. So so complete.

Toilet - Super clean, enough toilet rolls, towels, hand wash, shower gel and soap provided. 

Overall I can't say enough how much I loved the apartment (lucky to have found it!) especially how comfortable it was for my elderly parents. Stayed for 5 days and would strongly recommend this amazing apartment to others!!",) especially how comfortable it was for my elderly parents,0.0084,0.0151,0.0698,0.3659,0.5408,4.4157,7a
Soho Suites KLCC by Leala,5 stars out of 5,"I seldom leave reviews but wanted to leave one for JP and his staff. I arrived at 530am and was fretting over a place for us to rest, particularly given that I have an elderly (my Dad) with me. JP was so accomodating and tried his best to give the room to us soonest possible. That gave our trip off to a good start. Everything else was perfect and there was nth to complain abt. The 2 bedroom apartment was as what pice have shown and was cosy. Wld def return for a stay the next time I am.im KL.","I arrived at 530am and was fretting over a place for us to rest, particularly given that I have an elderly (my Dad) with me",0.1479,0.2798,0.2427,0.2076,0.122,2.8761,7a
