city,hotel,rating,review
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"It's my third time in Taj Mahal Palace , and I got the chance to stay in the palace section this time with my wife , she really enjoyed her stay and asked me to take her back to it again. Mumbai is one of the cities that I really love and can't get enough of. The Staff is friendly and the breakfast is good. Taj Mahal Palace will be always my first choice whenever I am in Mumbai"
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,A step back in time. One of the world's classic hotels.
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,Fabuloud
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"I cannot rate this hotel high enough. From a luxury point of view, it is amazing and the hotel is beautiful. But the service was just incredible and is what sets it above others. We arrived about 5.30am and we told we could pay a half board to have the room ready by 7am. This gave us time to have breakfast in quiet surroundings with a personal butler. To continue the great service we were upgraded to the Palace side which I would recommend paying more to stay in anyway. Each night we came back to our room to find personal gifts such as cake, silk scarves, Indian jewellery and one night 2 foot bathes were set up for my husband and I - the water was promptly delivered for us. Just what we needed after walking a lot in the heat. Relaxing in the pool each afternoon was also wonderful, and again the service by the pool staff was fantastic. Compared to other countries, the prices for accommodation and breakfast was very reasonable and so worth it.
In Mumbai, I would say go to Leopolds for beer and cheap curry, good fun and great taste. To upgrade a little, there is a local restaurant not far called Khyber - best Indian food we have ever had. 
With the help of a Dharavi local based tour company, Mystical Mumbai, we had an eye opening tour of the slum which we recommend. Make sure you check the taxi meters are on and you can rent a taxi for about 350 rupees an hour. Colabar Causeway is excellent for bartering for anything and the local shops along here, although generally fixed price, are still very cheap for well made Indian cotton clothing."
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,The stay at the Taj was a sheer delight. The staff where so attentive and made you feel very special. My stay was perfect.
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,Good
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,Very excellent
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,Extraordinary. Exceeded what were already very high expectations based on last time. Faultess. Staff go out of their way and over and above every time. Truly one of the best hotel stays anywhere on this planet.
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,We asked the reception for connecting room . They told your requested under process until the last no body update us
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"It's one of the best hotels not only in India but the world!! 

A trip to India isn't complete without a stay at The Taj!! 

Everything about the Taj Mahal Palace hotel is delightful - the architecture, the service quality, the spa, the people, the food!!"
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,Excellent hotel the service is good i will recommend this hotel they hv nice rooms
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"I have stayed at the taj palace 3 times in the last 12 months & simply can't get enough. The moment you walk in to the hotel & the beautiful scent that is there my wife just can't get enough of it. We were given a sea view room which made our trip that extra special. The breakfast was quite a variety and delicious, looking forward to the next trip."
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,Excellent
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"Perfect, it always is!"
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"The service staff were friendly, attentive and went the extra miles to ensure I have a good stay in the hotel. Situated in Colaba, it is easily accessible to places such as Gateway of India and cafes. Lastly, if you do not want to venture to combat with the traffic, the crowd or theheat, there are many activities and restaurants within the hotels to keep your time well- spent."
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,Excellent
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"The best hotel I have ever stayed in - wonderful staff, great swimming pool and wonderful history"
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,Great
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,It couldn't be faulted! An extraordinary hotel.
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"A lovely experience ,"
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,Brilliant
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"Truly magical stay!

Service was beyond compare and whilst expensive to stay represented superb value for money.
The ambience through the entire hotel was amazing.

We ate twice at the Masala Kraft restaurant and the food was simply fantastic, the Sketch menu was outstanding value as it was cooked fresh in front of you at your table and the Chef explained everything to do with the meal.

It is hard to put in to words how wonderful the staff were. From the front desk and check in to the house staff to the management...everyone was dedicated to ensuring a wonderful stay.

The Palace wing is steeped in atmosphere and ambience and was amazing.

As we were in the Taj Club section and were very lucky in that the hotel upgraded us to a suite we also had the high tea element, free cocktails, free cognac & chocolates and free tea and coffee throughout the stay in the Palace Lounge. A free transfer from the airport to the Taj was included as was breakfast.

The stay was not just a highlight of the trip but to be honest a lifetime highlight as well!

We simply can't recommend the Taj Palace enough, it is a truly magical hotel providing a truly magical stay."
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"We had a fabulous time and look forward to our next visit, unfortunately next year"
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,Stay was fantastic.
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,Brilliant!
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,nice
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"Delightful. It was a special treat , from  friends and lived up to the occasion."
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"We flew to Bombay with friends to stay at the Taj, after seeing the 3 part TV program in UK.
It was brilliant if you are in the Palace wing, definitely 6 star, but the Tower wing has miserable, small, cheaply furnished rooms, hardly 4 star.
F&B is very expensive. One wine, which they sell in their own shop, is 7 times the price in the restaurants."
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"Simply say, this hotel is 10 stars hotel. They know how to touch people's  heart regarding all aspects which guests expect from hotel while staying."
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"Everything was convenient in terms of hotel service, location."
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"Actually, this is the best Hotel in the downtown area of Mumbai. The world-class service and food are remarkable. But be aware if you are a light sleeper, you can hear some traffic and other guests in palace wing, depending on your room.
Opt for the garden view. :)"
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,Stayed at the tower not the palace but the view of the Gate of India was great
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,perfect
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"Among the hotels that i have stayed so far ,this hotel is magnificient in its service from the rooms and its staff.i enjoyed the breakfast buffet its was fantasitic."
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,It was a lovely stay and got thoroughly spoilt. Will stay there again for sure if we ever happen to go to Mumbai again.
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"My husband and I came for three nights. We were impressed by this beautiful building and the rooms do not disappoint. The concept of service is taken to a new level here, with rose petals left in the room, extremely helpful staff, tours and staff falling over themselves to help you. For those worried about the water and traveller ailments associated with India, the taj has its own water purification facilities. Even the shower water is potable. Highly recommended. Just a note for first timers, there are two sections of the hotel - the tower which is new ,and the palace which is the regal, historical section."
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"Wonderful, would like to come back"
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,Excellent stay. the recent renovations have made an amazing hotel even better. I will stay again on my next trip to Mumbai
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,Excellent stay. the recent renovations have made an amazing hotel even better. I will stay again on my next trip to Mumbai
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"we had a wonderful time at the Taj - it felt like being home. A family atmosphere, super friendly and helpful staff and a great ambiente. Just the right place to relax and enjoy a beautiful location and also to participate in a lively city. many major sites are in walking distance and you can choose one of the many boat trips right in front of your door step."
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,Perfect
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,Excellent.  Staff were great.  Hotel spa is exceptional
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"We had a wonderful experience on a whole but unfortunately the room that we had got was small in size. However, it's the quality that matters and it was really upto the mark. The luxurious lobby and the world class shopping experience is sufficient to pamper yourself."
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"Overall we had a fantastic stay, Mumbai was our last stop of our family trip to India, brilliant way to end a great holiday, Mumbai is one of the nicest, and the best places we visited in India..
The hotel was lovely we had 2 club rooms, in the Palace. My only complaint was that both at breakfast and during the cocktail hour we were kept waiting to enter before we could enjoy the facilities, however the timings were up held so if the cocktail hour was until 8 and you weren't able to enter the club room till late (due to lack of space) they would still stop serving at 8 which I though was a bit unfair, all guests should be accommodated accordingly, same with the breakfast, the sea lounge couldn't accommodate everyone at the busier times so you could be kept waiting outside for up to 20 mins, one of the mornings the buffet was being cleared away before we had even finished (the staff did let us know that this was about to happen but they had already started clearing it at the very same time so we didn't chance to enjoy breakfast properly) they did apologise after I complained. Again I didn't see it fair that after having had to wait (which I didn't mind) but then, that they would not then extend the timings accordingly allowing those guests to enjoy breakfast fully, they were very apologetic about this, I'm not sure if anyone else had complained about this but with all the attention to detail and high quality service I felt these were 2 areas (quite important though) do need looking, apart from this our stay was brilliant... my husband fell ill, they organised a doctor very quickly for us (who was very good).. oh and lastly I have to say how amazing the building tour guide was, unfortunately we cant remember the guys name, but he was fantastic!!So knowledgeable and entertaining!!"
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"This is a lovely hotel, we could have stayed longer. We will be back same time next year."
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,It was meant to be a one off treat for me but having now stayed there I can never stay anywhere else if I go back to Mumbai. The little touches were just fabulous!
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,Like to stay longer and would come back immediately. Awesome hotel
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"Simply superb! You will not find another hotel that has this level of attention to detail, this refinement of staff, and efficiency of facilities. Situated in the heart of Colaba, this hotel is truly the crown jewel in the Taj Hotel group's offerings. Thank you for an amazing stay!"
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,We stayed high up in the tower with fantastic views overlooking the Gateway to India. The room was very comfortable and well furnished. The hotel has so many shops and places to wander around or just relax. Our only negative is the Relatively high price of drinks at the bar.
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"A truly Taj Experience, Outstanding Hospitality. The hotel staff takes good care of their guests. Location is awesome in South Mumbai."
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,One of the most beautiful and comfortable hotel I have ever stayed. Everything was so good that I can easily say they can classify themselves as 7 star hotel.
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,Got free upgrade to palace wing again !! You guys are just awesome
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,Great
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,After the hustle and bustle. The Taj is a please you can relax.
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,Amazing
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"I couldn't have asked for a better first-time visit to Mumbai.  The Taj certainly lives up to its reputation as one of the best hotels in the world and my stay there made my trip to Mumbai even more special.  The warm care and service I received from the staff exceeded my expectations and I couldn't recommend this gem of a hotel more strongly.  I requested and was upgraded to a room in the palace section of the hotel which was utterly charming.  Should you ever have the opportunity to stay at this legendary hotel, do so.  It will be a very special experience."
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"Staffs were really nice and helpful.
Lobby was well-decorated.
But the room condition and breakfast were not superb as my expectation.
The hotel is a bit old, but the historically wealth for staying."
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"Great staff, friendly and helpful.
Fantastic ambience and a great history 
Very comfortable rooms and thoughtfully architected ."
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,First class
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,The staff were very helpful; friendly and professional. The upgrade of our rooms was the cherry on the top. Will definitely stay there again on my next trip if the rates remain reasonable
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"A hotel with excellent location. The room was modern, had very good facilities and the staff were friendly and accommodating. The location of hotel is on main road with good access airport and Mumbai shopping area Choice of bars and restaurants within the hotel is excellent. The staff made the difference service with a smile.  Enjoyed the stay and will definitely return."
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"I couldn't resist such an iconic opportunity. My wife didn't know I booked the Taj, and when we pulled up at 1am her jaw dropped. We spent 3 magnificent days in the ""old section"" which had a great mix of traditional architecture and modern comfort. My wife commented everyday that this was the best hotel experience ever. The staff was constantly doting on us, the breakfast over-looking the water or the pool were equally wonderful. To come so far and not stay here would be a shame, even for budget travelers. Everyone should stay here at least once."
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,Very good experience. Seamless check in and check out. Prompt and adequate service.
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"We were upgraded from the city view to the view of India Gateway- THE BEST. We checked in really late at midnight and requested for late check out. Without a second thought, we were given a 4pm check out with no additional charge. The housekeeping service was superb  - sweet minor details everyday. I would stay again without a second thought."
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"Pleasant,comfortable,very friendly and efficient staff."
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,My stay was wonderful. Right from my arrival when I was greeted with a garland of flowers it was a great experience. After 3 days of travel it was an oasis of luxury and relaxation.
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,This was an excellent experience. Staying at the Taj is an experience you want to have again
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,Excellent. The staff was courteous and attentive. The room was comfortable and clean with a great view  Perhaps replace the shower curtains - a funny thing to see in a hotel of this standard. Your hotel is well located  - for me that is the most important aspect.
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"The Taj hotel in Mumbai is something different! Probalby the most awesome hotel I have ever been in from all the houndreds around the globe. It give u a true feeling of being a colonial king! Staff is amazing and helpful. They offer any kind of help you need. Got a bit of food poisoning when i stayed there but it could have come from something else too. location is good too, you can take the boat to elephanta island just outside the hotel. Be prepared for a crowded place!"
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"We had a lovely stay at the Taj Mahal palace. The location is perfect, the pool and restaurant are really nice, the staff very helpful and competent. 
The food is abviously a bit pricey, but worth it considering the quality and the environment. 
We were upgraded and had a room with a view on the Gate of India. Just perfect!"
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"It's my second time at this hotel , and the reason behind coming back to it is because of the great food that the hotel resturant provide as well as the building of the hotel it's very classical and amazing. Colaba Area is one of the famouse location of shopping in Mumbai that is the second reason. I am sure I am coming back again .."
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"Very, very good indeed. They have perfected hotel keeping into an art form all of their own."
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"I thorughly enjoyed my stay.  It was my first visit at The Taj Mahal Hotel.  I enjoyed teh elegance, the beauty, the style, the setting, the staff , the food. I can go on an on."
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,Totally amazing - looking forward to visting taj again very soon
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,Amazing
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"We loved staying here - from the moment we were picked up by the airport, we were treated with the utmost courtesy and thoughtfulness.  We are just ordinary travellers, who decided to treat ourselves to a special first three nights in India.  Nothing was too much trouble and we are very proud to have stayed at 'India's best hotel'!  A well deserved title."
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,Fantastic stay! We stayed in the palace wing for 3 nights. If you do so make sure not to mix the lounge room with free coffee and tea and the cognac and chocolate hour every night. Also the hotel history tour (every day at 5/6) is an absolute must and will give you so much appreciation for the hotel. The breakfast is phenomenal and I'm still trying to figure out the smell of the hotel. It feels like you're home - only better!
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,it was very nice stay
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"Having spent two nights at the Taj, our stay was nothing short of pleasant. We encountered many staff members who were extremely hospitable. Mr. Mistry at Wasabi, Mr. Bhushan at the Sea Lounge, Mr. Moshin and Mr. Sunil by the pool and Ms. Ayesna (sp?) at the reception were very gracious and welcoming. 

There are a few short comings that are worth a mention.

1) No Wi-Fi without paying extra. There is absolutely no excuse for this. In today's world that's like saying you have to pay for the use of electricity and water while you stay at the hotel. I have stayed at multiple hotels around the world and many 2 and 3 star hotels provide free wifi to their guests. It's not about the cost it just makes you feel less guest-like when you are asked to pay for it. 
2) I noticed a lack of attention to certain details. For example the wine bottle in the mini bar was priced at Rs. 1800 but there was a sticker in the back that said the retail price was Rs. 1200. That's just shoddy presentation.
3) Although friendly overall, I felt like the security staff at the front could do a little more to welcome guests. It is true that their job is very serious but sometimes a smile or a nod can go a long way. Maybe the hotel could have a greeter  just past the security guards at the entrance to make the guests feel more welcome? This is after all the first contact that a guest has with the hotel's staff. 

Overall we were very pleased with our stay. I would highly recommend the hotel to anyone who wants to experience some of the best that Mumbai has to offer. The Taj Mahal Palace stands neck in neck with the top hotels of the world when it comes to hospitality."
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,Very good
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,My stay at Taj has been a lifetime experience. I was there to celebrate my birthday and the staff made sure that my special day turns out to be great. Thank you so much for the awesome hospitality.
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,Excellent stay.  Can't wait for my next get away to stay there!
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,Very nice
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"Fantasic. Taj is a fantastic hotel, in the best location. Dont be afraid to take a walk and visit all the cool design shops around the neighborhood like The Good Earth, Bungalow 8, and Bombay Electric. Lots of hecklers and beggars around (Unusual for rest of Mumbai), but I wouldnt worry about it. Politely decline and move on . Pool is nice. Great place to relax."
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,Excellent
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"One of my favourite hotel experiences! Staff were lovely, helpful, and went beyond to make my stay cushy and comfortable. I came back tired from work one day and the service staff had set up a complimentary foot soak and face mask for me to unwind with- it's these small touches that stood out to me most. Room was beautiful, felt quite plush, and very functional. This is a historical hotel with beautiful ornate furnishings and a fantastic view of the Gateway of India. Will definitely wish to return."
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,It was perfectly beautiful and comfotable stay as usual.
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"Taji Hotel is very famous in India.
I want to stay more. But Price is very high,"
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"5+ stars! In everything they do at The Taj, it is simply the best! From doctors to postal service it was all there for us!! Well done Taj! We will be back soon!"
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,Beautiful hotel in a great area of Mumbai.  Close to landmarks and good food and shopping.  Highly recommended and good value for money.
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,Execellent
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,Excellent throughout.
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"The hotel is fabulous and offers fantastic service and most of the big international shops in house, truly five star accommodation and friendly accommodating staff with the best food in Mumbai."
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"Service was awesome. Across the board. Spa, dining, concierge, staff, facilities. All excellent. Every single staff member, facility, view and service available is designed to be an experience you will not forget / talk about forever - and hold up as a benchmark for other hotels (that won't come close). This is the hotel that I want to bring my future partner/love back too... or if I need to impress business colleagues just as equally! You will not be disappointed. Upgrade to a water view, upgrade to a palace view.. all great.. if you can't - just experience the hotel in all in beauty - whatever room type - they will not treat you differently.... and remember to go outside... the Gateway of India is just outside your door!"
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"Was here for a holiday, then needed to stay for business/work. Internet speed was AWESOME - not slow/no shaving/no limits! Staff were awesome. The attention to detail whether it was room service or laundry or concierge was brilliant. Airport transfers are of ease. I love this hotel - for what i paid per night the service was exceptional!"
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"I've never ticker so many items in ""great things about this hotel"". The service is awesome (personalised). The staff are regular, attentive and knowledgable about you your interests, likes, issues - in a great way (not in a nosey way). The attention to detail and your experience - will make your stay amazing.! Take the tour!"
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"Great stay, everything perfect. The only thing that could make it even better would be wifi included in room price."
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,amazing and wonderful place and i advise my friends to stay at Taj
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"Loved it. The room was plush, well equipped, beautiful bathroom. The building is stunning with so many beautiful feature. It is a proper palace."
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,Much better than expectation.
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,The staff was so attentive and as per my request the room was upgraded (as it was available) and was given sea view room.
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,Sensational. Thank you
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"the service and staff performance is excellent. they are very friendly and attentive with my needs/request. the buffet breakfast also very good with good variety of indian, international and chinese food. the hotel is not just beautiful, but the location also centrally located on tourist area with good restaurants and attraction just walking distance."
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"I was with my family to spend a short holiday on insistance of my younger daughter who wanted to celebrate her last year in India before she moves out. We were in two adjecent rooms but as soon the staff came to know about my daughter she was treated for 4 days really like little Princess. Taj is a presitigious hotel in India and is the ultimate luxury one can experience. The rich heritage, colorful history and it's location is superb. The restaurants in the hotel are competing with each other but the hotels nearby are no less. We loved being at Leopod and LPQ just walking distance. If you wish to soak yourself with high class luxury ever, never miss Taj at Mumbai Kolaba."
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"We stayed for 1 night and it was very great. I felt like a royal in my palace. :)
Security is very tight which is a good thing. I would definitely love to come back and stay here when I am in Mumbai."
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,It was nice to stay in the hotel. The staffs were friendly and accommodating. It have an easy access to the public transport and located at the heart of the city.
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"Truly one of the world's finest hotels, though you do pay for it.  Room in tower had spectacular view of harbor and Gateway of India.  Room wasn't as large or modern as similar hotels, but furnishing were top-notch and service was impeccable.  Dining was excellent -- be sure to enjoy afternoon tea in the Sea Lounge, lunch by the pool, and the signature drink in the Harbour Bar.  Don't waste your time with hotel tour, which was only an advertisement for hotel's shops and restaurants and light on the history."
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,wonderfull
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,A nice thing to do.
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,My stay at the Taj - as locals call it - was an unforgettable experience.
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"I was at Taj with my wife and Teenage daughter for vacation and we could not had it better. Right from the arrival till our stay we felt pampered. Taking care of our individual choices in breakfast and remembering  it for all four days of our stay touched us. My daughter was truly treated very special and was showered with every day surprise gift in her room including a cute bunny toy on day one (she is old enough for bunnies but she loved the attention). The daily morning tour of Hotel Taj is a memorable activity which must never be missed. You get to know very interesting historical facts about the hotel, Mumbai and Tatas (who built this hotel). Proximity to some wonderful restaurants in the vicinity is icing on the cake. The pool is fabulous and ever smiling staff is a treat to interact.
The rooms are not as big as you will find in some brand new luxury hotels but they are well kept, vintage look with all facilities. We were lucky enough to be booked into Palace part of the hotel (though we got the pool view as against sea view). If you are booking this for leisure be careful and check if your booked into Tower or the Palace. The tower (newly built part of the same hotel) is actually meant for business travelers."
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"I cannot praise this hotel highly enough. We were upgraded to a wonderful room in the palace wing with a fabulous view of the Gateway and sea. The evening tour of the hotel pointed out so many details we would have missed otherwise. There are beautiful flower arrangements throughout, very attentive and approachable staff. Attention to details made our stay above anything I have known before. Sunglasses left I the room would be joined by a glasses wipe. A book left on the table would have a bookmark left on it. Every time we returned to the room we were welcomed by such special touches. It was a privilege to stay here."
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"My stay at The Taj Mahal Palace was the single, best experience I have ever had in a hotel. I travel frequently to all sorts of places around the world, but my experience at The Taj Mahal Palace was phenomenal. I was delighted with the service, attitude and level of attention from the staff, and the property itself is purely majestic. To walk through the hotel is to feel like a king, and I would thoroughly recommend anyone to stay at this property as and when they have an opportunity. This is one of the last remaining places I have seen where you can experience the great tradition of Indian hospitality that has been such a feature for centuries in India. Great hotel, great staff, great stay."
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,Our 3 night stay at the Taj made our visit to Bombay one of the most enjoyable trips.Have been to Bombay various times but this was the first time at the Taj and would definitely stay at the Taj during our future visits.
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,i can say it simply fantastic....my wife birthday was on that day...they made my wife birthday very memorable one.by the time we checked inn and entered the room.it was decorated with flowers and balloons....and evening again surprised with a fantastic yummy cake...good place to stay with family and awesome swimming fool and wide variety of restaurants...had a really memorable moments
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,V.good and I enjoy my holiday with my family and it is my second time booking in taj.
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"Very comfortable, we enjoyed...Food , Services, Staff, View...everything was 100%"
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"Great stay!  Amazing hotel that will truly give you a luxury Mumbai experience.  Service, room, breakfast all 5 star.  Only complaint - free wifi only in business centre and only for 30 mins - cheesy for this calibre of hotel."
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,its very comfortable ..value of money..love to visit again my family was happy specially my 6yr old son loved it
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,very nice hotel. Although its a business hotel but we used it for leisure travel and the hotel format is such that it was very enjoyable for us.
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"THE STAY WAS EXCELLENT,BUT DISAPPIONTED THERE WAS NOT FREE WI-FI"
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,rooms were good and comfortable with  good in house restaurants. however was surprised to see that they wer3 charging for internet service in the room.  Also would have been good if there was WC shower fitted.
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"Very comfortable and relaxing stay, Staff sere friendly and helpful.  Hotel of this grade and charges for internet service is very surprising."
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,It was nice and relaxing stay.  Staff were very supportive and friendly.  However I was surprised to see that wireless internet was not free and there was no WC shower.  These facilities are now available in almost all hotels.
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,Great stay - the service was second to none. Everything worked very efficiently. We got upgraded to the old palace wing which really made or stay great. The breakfast was delicious!
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"We loved this hotel. It is of the highest quality and represents good value for money despite the higher rates.
Food is available in a range of restaurants and a range of menus.
The pool feels like a tropical island with palm trees around a large pool.
We would recommend this hotel to anyone going to Mumbai. It was great."
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"Superbe location, historic beauty to admire, lovely ambience, nice staff and good food."
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"This was our encore visit to The Taj Mahal Palace Hotel!  
We commenced our most recent visit to India in Mumbai at the Taj Palace - We also ended our trip at The Taj Palace Mumbai!
Thank You!
We shall return sooner rather later - for sure!"
